cod. reg.,regione,cod. prov.,provincia,comune,cod. istat,flag,arrivi totale esercizi residenti,arrivi totale esercizi non residenti,arrivi totale esercizi totale,arrivi esercizi alberghieri residenti,arrivi esercizi alberghieri non residenti,arrivi esercizi alberghieri totale,arrivi esercizi extra-alberghieri residenti,arrivi esercizi extra-alberghieri non residenti,arrivi esercizi extra-alberghieri totale,presenze totale esercizi residenti,presenze totale esercizi non residenti,presenze totale esercizi totale,presenze esercizi alberghieri residenti,presenze esercizi alberghieri non residenti,presenze esercizi alberghieri totale,presenze esercizi extra-alberghieri residenti,presenze esercizi extra-alberghieri non residenti,presenze esercizi extra-alberghieri totale
030,LOMBARDIA,108,MONZA E BRIANZA,Arcore,108004,,10532,5033,15565,,,,,,,23759,10918,34677,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Briosco,108011,,269,88,357,,,,,,,606,404,1010,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Brugherio,108012,,5369,2331,7700,,,,,,,8248,4279,12527,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Cesano Maderno,108019,,65163,22174,87337,64533,22118,86651,630,56,686,78397,31897,110294,76420,31731,108151,1977,166,2143
030,LOMBARDIA,108,MONZA E BRIANZA,Desio,108023,,7561,1783,9344,,,,,,,20291,5687,25978,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Lissone,108028,,26028,14474,40502,,,,,,,57843,39287,97130,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Monza,108033,,65436,33482,98918,59161,31975,91136,6275,1507,7782,146321,69281,215602,89210,58151,147361,57111,11130,68241
030,LOMBARDIA,108,MONZA E BRIANZA,Nova Milanese,108035,(a),407,82,489,,,,,,,1088,269,1357,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Sovico,108041,,382,46,428,,,,,,,927,131,1058,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Usmate Velate,108044,,5009,8730,13739,,,,,,,9497,10163,19660,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Varedo,108045,,35745,4071,39816,,,,,,,45763,6718,52481,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Vimercate,108050,(a),14866,16604,31470,13997,16323,30320,869,281,1150,29345,40735,70080,27766,40147,67913,1579,588,2167
030,LOMBARDIA,108,MONZA E BRIANZA,Lentate sul Seveso,108054,,2846,692,3538,,,,,,,6911,1735,8646,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,Altri comuni della Provincia di MONZA E BRIANZA, ,,104674,101942,206616,,,,,,,169625,180865,350490,,,,,,
030,LOMBARDIA,108,MONZA E BRIANZA,, ,,344287,211532,555819,331913,208549,540462,12374,2983,15357,598621,402369,1000990,503637,369072,872709,94984,33297,128281
030,LOMBARDIA, ,,, ,,7509299,8129895,15639194,6594571,7071481,13666052,914728,1058414,1973142,16123968,21733272,37857240,12420427,17058583,29479010,3703541,4674689,8378230
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Aldino,021001,,5298,9812,15110,3741,8647,12388,1557,1165,2722,24413,52980,77393,16548,45933,62481,7865,7047,14912
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Andriano,021002,,3221,10171,13392,3031,8999,12030,190,1172,1362,13087,46619,59706,12208,38205,50413,879,8414,9293
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Anterivo,021003,,1042,2619,3661,,,,,,,5504,14023,19527,,,,,,
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Appiano sulla strada del vino,021004,,14560,81316,95876,11402,64440,75842,3158,16876,20034,54858,408011,462869,39307,286769,326076,15551,121242,136793
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Avelengo,021005,,9159,37214,46373,8208,32056,40264,951,5158,6109,30946,201106,232052,26653,174896,201549,4293,26210,30503
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Badia,021006,,107124,80931,188055,82962,61518,144480,24162,19413,43575,562011,443587,1005598,414307,335268,749575,147704,108319,256023
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Barbiano,021007,,2410,22966,25376,1705,19291,20996,705,3675,4380,6967,109137,116104,4948,92438,97386,2019,16699,18718
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Bolzano,021008,,115658,176090,291748,104911,148354,253265,10747,27736,38483,210852,373786,584638,182654,293091,475745,28198,80695,108893
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Braies,021009,,22254,12925,35179,17416,9877,27293,4838,3048,7886,86175,45633,131808,64676,36725,101401,21499,8908,30407
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Brennero,021010,,23210,27031,50241,16753,24696,41449,6457,2335,8792,86061,110517,196578,45891,102127,148018,40170,8390,48560
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Bressanone,021011,,61423,104433,165856,48058,82900,130958,13365,21533,34898,187101,362431,549532,138309,265837,404146,48792,96594,145386
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Bronzolo,021012,,1346,856,2202,,,,,,,4565,3094,7659,,,,,,
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Brunico,021013,,61018,57748,118766,53529,50269,103798,7489,7479,14968,240521,246618,487139,202624,204831,407455,37897,41787,79684
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Caines,021014,,304,3096,3400,151,1861,2012,153,1235,1388,988,20212,21200,499,11835,12334,489,8377,8866
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Caldaro sulla strada del vino,021015,,8362,106845,115207,6588,70450,77038,1774,36395,38169,18920,506324,525244,12998,309717,322715,5922,196607,202529
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Campo di Trens,021016,,15955,43171,59126,13145,39107,52252,2810,4064,6874,43671,85392,129063,34034,78578,112612,9637,6814,16451
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Campo Tures,021017,,37831,41010,78841,33093,35648,68741,4738,5362,10100,173572,220691,394263,140863,184589,325452,32709,36102,68811
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Castelbello-Ciardes,021018,,1210,10950,12160,923,9151,10074,287,1799,2086,3868,55661,59529,2711,44502,47213,1157,11159,12316
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Castelrotto,021019,,115104,151803,266907,101893,128163,230056,13211,23640,36851,551967,866928,1418895,466908,709000,1175908,85059,157928,242987
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Cermes,021020,,4049,16071,20120,3925,13545,17470,124,2526,2650,9662,82582,92244,8730,64128,72858,932,18454,19386
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Chienes,021021,,24494,44320,68814,22403,40256,62659,2091,4064,6155,96285,213013,309298,83769,190008,273777,12516,23005,35521
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Chiusa,021022,,15707,42195,57902,12383,29708,42091,3324,12487,15811,45396,113311,158707,35436,80378,115814,9960,32933,42893
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Cornedo all'Isarco,021023,,4588,14279,18867,3716,13069,16785,872,1210,2082,12274,63915,76189,8962,59325,68287,3312,4590,7902
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Cortaccia sulla strada del vino,021024,,1322,9946,11268,1006,5774,6780,316,4172,4488,3890,45476,49366,2570,21058,23628,1320,24418,25738
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Corvara in Badia,021026,,89837,83554,173391,77813,68376,146189,12024,15178,27202,466125,457223,923348,404938,383005,787943,61187,74218,135405
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Curon Venosta,021027,,19040,58158,77198,13378,46221,59599,5662,11937,17599,76021,255265,331286,53785,200439,254224,22236,54826,77062
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Dobbiaco,021028,,87866,42485,130351,54708,26089,80797,33158,16396,49554,368046,157974,526020,212605,101335,313940,155441,56639,212080
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Egna,021029,,3552,5931,9483,3130,5494,8624,422,437,859,9521,13563,23084,7280,11809,19089,2241,1754,3995
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Falzes,021030,,13512,15912,29424,11611,13864,25475,1901,2048,3949,63460,80653,144113,48930,66348,115278,14530,14305,28835
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Fiè allo Sciliar,021031,,19187,49916,69103,14149,28626,42775,5038,21290,26328,89345,276916,366261,63773,153955,217728,25572,122961,148533
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Fortezza,021032,,3474,7447,10921,,,,,,,10709,14405,25114,,,,,,
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Funes,021033,,11974,16747,28721,6449,7331,13780,5525,9416,14941,51684,80301,131985,27229,36628,63857,24455,43673,68128
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Gais,021034,,15894,22089,37983,14945,21044,35989,949,1045,1994,67102,101390,168492,61309,94650,155959,5793,6740,12533
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Gargazzone,021035,,2134,7807,9941,2101,7557,9658,33,250,283,9500,37570,47070,9378,36072,45450,122,1498,1620
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Glorenza,021036,,4782,15089,19871,2352,6346,8698,2430,8743,11173,12888,43583,56471,4611,11975,16586,8277,31608,39885
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Laces,021037,,5766,46591,52357,4475,32037,36512,1291,14554,15845,20154,218701,238855,13935,142367,156302,6219,76334,82553
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Lagundo,021038,,16169,82810,98979,14832,67113,81945,1337,15697,17034,41079,499932,541011,35309,390027,425336,5770,109905,115675
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Laion,021039,,9048,17280,26328,7143,13488,20631,1905,3792,5697,37028,77244,114272,26693,54411,81104,10335,22833,33168
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Laives,021040,,23004,46019,69023,21630,32647,54277,1374,13372,14746,65917,162520,228437,55456,91646,147102,10461,70874,81335
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Lana,021041,,9879,86257,96136,7729,52774,60503,2150,33483,35633,31536,522136,553672,20712,275451,296163,10824,246685,257509
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Lasa,021042,,1720,5512,7232,833,1106,1939,887,4406,5293,6726,25935,32661,2591,2362,4953,4135,23573,27708
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Luson,021044,,8904,16830,25734,8309,15421,23730,595,1409,2004,34674,97014,131688,31763,86944,118707,2911,10070,12981
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Malles Venosta,021046,,16783,56468,73251,13436,45207,58643,3347,11261,14608,62283,245922,308205,47626,190393,238019,14657,55529,70186
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Marebbe,021047,,66808,47418,114226,46607,26875,73482,20201,20543,40744,349874,204979,554853,248384,131096,379480,101490,73883,175373
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Marlengo,021048,,7055,35355,42410,6382,32065,38447,673,3290,3963,23676,183753,207429,19490,159104,178594,4186,24649,28835
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Martello,021049,,4519,9963,14482,3014,6724,9738,1505,3239,4744,14776,46770,61546,11340,33694,45034,3436,13076,16512
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Meltina,021050,,2147,6022,8169,1489,3901,5390,658,2121,2779,6671,26143,32814,4056,13898,17954,2615,12245,14860
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Merano,021051,,98869,199574,298443,82908,166329,249237,15961,33245,49206,265934,771934,1037868,215145,657157,872302,50789,114777,165566
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Monguelfo-Tesido,021052,,22348,13820,36168,17424,11231,28655,4924,2589,7513,96084,72704,168788,65835,55488,121323,30249,17216,47465
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Montagna,021053,,3380,8604,11984,2489,5573,8062,891,3031,3922,8793,33962,42755,6032,20288,26320,2761,13674,16435
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Moso in Passiria,021054,,6698,18885,25583,5136,13149,18285,1562,5736,7298,21948,80686,102634,17125,56969,74094,4823,23717,28540
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Nalles,021055,,4993,16688,21681,4429,14760,19189,564,1928,2492,10886,79280,90166,9247,69990,79237,1639,9290,10929
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Naturno,021056,,9628,82763,92391,8227,63744,71971,1401,19019,20420,34418,463524,497942,27625,334347,361972,6793,129177,135970
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Naz-Sciaves,021057,,15342,53137,68479,13686,49991,63677,1656,3146,4802,63229,276593,339822,54516,256375,310891,8713,20218,28931
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Nova Levante,021058,,15258,30571,45829,13382,26010,39392,1876,4561,6437,62198,157118,219316,50496,125818,176314,11702,31300,43002
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Nova Ponente,021059,,19787,48488,68275,18040,44692,62732,1747,3796,5543,86338,271899,358237,75182,246649,321831,11156,25250,36406
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Ora,021060,,12180,30087,42267,11962,26533,38495,218,3554,3772,28621,94540,123161,27707,72089,99796,914,22451,23365
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Ortisei,021061,,70222,44727,114949,60321,34106,94427,9901,10621,20522,355762,256920,612682,288005,186133,474138,67757,70787,138544
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Parcines,021062,,7857,48376,56233,7385,40597,47982,472,7779,8251,23210,263428,286638,21430,217327,238757,1780,46101,47881
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Perca,021063,,4765,5897,10662,3741,4584,8325,1024,1313,2337,23213,32617,55830,17286,23722,41008,5927,8895,14822
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Plaus,021064,,978,8045,9023,946,7660,8606,32,385,417,3411,45949,49360,2922,42370,45292,489,3579,4068
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Postal,021066,,5921,14060,19981,5021,11562,16583,900,2498,3398,12847,51605,64452,10494,41509,52003,2353,10096,12449
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Prato allo Stelvio,021067,,8131,31197,39328,5449,16793,22242,2682,14404,17086,35720,146762,182482,20850,68229,89079,14870,78533,93403
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Predoi,021068,,2379,2459,4838,1894,2213,4107,485,246,731,11179,11676,22855,7568,10290,17858,3611,1386,4997
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Proves,021069,,213,149,362,,,,,,,1359,889,2248,,,,,,
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Racines,021070,,54106,86443,140549,47899,78146,126045,6207,8297,14504,204558,414417,618975,167966,380167,548133,36592,34250,70842
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Rasun-Anterselva,021071,,46633,43567,90200,36337,33216,69553,10296,10351,20647,210892,237970,448862,147894,169862,317756,62998,68108,131106
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Renon,021072,,27947,48877,76824,20651,38501,59152,7296,10376,17672,102449,234391,336840,74855,172947,247802,27594,61444,89038
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Rifiano,021073,,1422,12232,13654,1119,9590,10709,303,2642,2945,3853,67953,71806,2889,57328,60217,964,10625,11589
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Rio di Pusteria,021074,,44227,88189,132416,42041,83269,125310,2186,4920,7106,196959,463499,660458,184968,433099,618067,11991,30400,42391
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Rodengo,021075,,5331,13823,19154,4658,12569,17227,673,1254,1927,25234,66377,91611,21237,59980,81217,3997,6397,10394
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Salorno,021076,,4712,6451,11163,4129,4989,9118,583,1462,2045,9727,13995,23722,8492,11254,19746,1235,2741,3976
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,San Candido,021077,,80045,20858,100903,62807,14903,77710,17238,5955,23193,387660,106781,494441,284753,76620,361373,102907,30161,133068
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,San Genesio Atesino,021079,,3226,8804,12030,2149,6510,8659,1077,2294,3371,10552,44702,55254,6454,31558,38012,4098,13144,17242
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,San Leonardo in Passiria,021080,,7884,42334,50218,7564,39667,47231,320,2667,2987,26427,215709,242136,25125,203795,228920,1302,11914,13216
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,San Lorenzo di Sebato,021081,,27496,48269,75765,20293,34902,55195,7203,13367,20570,119311,247706,367017,79886,171938,251824,39425,75768,115193
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,San Martino in Badia,021082,,11372,13431,24803,7596,9643,17239,3776,3788,7564,52323,61910,114233,31029,39260,70289,21294,22650,43944
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,San Martino in Passiria,021083,,11337,48236,59573,10792,42502,53294,545,5734,6279,34692,248773,283465,32695,221084,253779,1997,27689,29686
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,San Pancrazio,021084,,929,3742,4671,404,1843,2247,525,1899,2424,3820,22016,25836,1349,8789,10138,2471,13227,15698
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Santa Cristina Valgardena,021085,,28791,38564,67355,23051,27624,50675,5740,10940,16680,143200,214093,357293,107545,144250,251795,35655,69843,105498
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Sarentino,021086,,13603,17574,31177,11372,14860,26232,2231,2714,4945,48303,78931,127234,38127,62713,100840,10176,16218,26394
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Scena,021087,,18890,147660,166550,17812,136671,154483,1078,10989,12067,59245,932603,991848,55080,851163,906243,4165,81440,85605
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Selva dei Molini,021088,,4888,10176,15064,3795,9010,12805,1093,1166,2259,26865,57215,84080,21297,49851,71148,5568,7364,12932
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Selva di Val Gardena,021089,,88946,126041,214987,78883,108392,187275,10063,17649,27712,458811,730231,1189042,389654,618867,1008521,69157,111364,180521
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Senales,021091,,24808,41069,65877,23502,35184,58686,1306,5885,7191,94019,208399,302418,89866,189034,278900,4153,19365,23518
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Sesto,021092,,78671,61215,139886,53839,33690,87529,24832,27525,52357,346762,322370,669132,236077,184733,420810,110685,137637,248322
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Silandro,021093,,7921,30282,38203,7299,28404,35703,622,1878,2500,25971,116886,142857,22354,104288,126642,3617,12598,16215
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Sluderno,021094,,2735,10373,13108,2495,9456,11951,240,917,1157,7968,36770,44738,6785,31835,38620,1183,4935,6118
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Stelvio,021095,,23840,63276,87116,21137,54502,75639,2703,8774,11477,90744,306125,396869,84332,277487,361819,6412,28638,35050
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Terento,021096,,12797,20483,33280,11489,19090,30579,1308,1393,2701,56099,96933,153032,47916,88666,136582,8183,8267,16450
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Terlano,021097,,5872,15501,21373,5231,11134,16365,641,4367,5008,13739,65989,79728,10931,43009,53940,2808,22980,25788
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Termeno sulla strada del vino,021098,,2434,30486,32920,1839,21213,23052,595,9273,9868,6408,156906,163314,4183,94626,98809,2225,62280,64505
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Tesimo,021099,,2441,22090,24531,1990,14086,16076,451,8004,8455,8075,120654,128729,6151,73760,79911,1924,46894,48818
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Tires,021100,,4963,17915,22878,4439,15971,20410,524,1944,2468,19276,95455,114731,16376,81564,97940,2900,13891,16791
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Tirolo,021101,,11497,119881,131378,10294,108430,118724,1203,11451,12654,33830,729506,763336,30422,659100,689522,3408,70406,73814
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Trodena nel parco naturale,021102,,3425,7630,11055,3130,7173,10303,295,457,752,13617,29811,43428,12137,26429,38566,1480,3382,4862
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Tubre,021103,,1071,3228,4299,925,2875,3800,146,353,499,4513,13736,18249,3679,12038,15717,834,1698,2532
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Ultimo,021104,,9167,23934,33101,8602,20280,28882,565,3654,4219,32701,127968,160669,28828,100977,129805,3873,26991,30864
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Vadena,021105,,295,5532,5827,,,,,,,1115,30699,31814,,,,,,
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Valdaora,021106,,36668,49370,86038,30030,39876,69906,6638,9494,16132,184310,267448,451758,138936,209980,348916,45374,57468,102842
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Val di Vizze,021107,,9086,14782,23868,7902,12654,20556,1184,2128,3312,44028,40371,84399,38604,36319,74923,5424,4052,9476
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Valle Aurina,021108,,57930,96813,154743,52165,89808,141973,5765,7005,12770,275618,556512,832130,235400,509747,745147,40218,46765,86983
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Valle di Casies,021109,,27088,16179,43267,21005,11667,32672,6083,4512,10595,129416,92290,221706,86938,63802,150740,42478,28488,70966
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Vandoies,021110,,3429,12576,16005,2487,11046,13533,942,1530,2472,13064,44187,57251,6707,34935,41642,6357,9252,15609
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Varna,021111,,11324,23229,34553,8688,16696,25384,2636,6533,9169,28434,68535,96969,20369,48287,68656,8065,20248,28313
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Verano,021112,,956,3349,4305,616,1775,2391,340,1574,1914,4825,22899,27724,2772,10308,13080,2053,12591,14644
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Villabassa,021113,,19266,8655,27921,12195,6057,18252,7071,2598,9669,94407,34006,128413,53413,21875,75288,40994,12131,53125
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Villandro,021114,,4538,24647,29185,4071,22538,26609,467,2109,2576,17028,120054,137082,14604,106103,120707,2424,13951,16375
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Vipiteno,021115,,33618,51561,85179,32665,50895,83560,953,666,1619,97521,109379,206900,90595,102205,192800,6926,7174,14100
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Velturno,021116,,7052,18320,25372,4618,14341,18959,2434,3979,6413,24360,78636,102996,15201,58758,73959,9159,19878,29037
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,La Valle,021117,,6626,8009,14635,4835,5735,10570,1791,2274,4065,34275,44346,78621,22461,29456,51917,11814,14890,26704
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Senale-San Felice,021118,,1516,2430,3946,1438,2393,3831,78,37,115,4563,7955,12518,4303,7673,11976,260,282,542
041,BOLZANO - BOZEN,021,BOLZANO-BOZEN,Altri comuni della Provincia di BOLZANO-BOZEN, ,,2138,9268,11406,,,,,,,5576,28224,33800,,,,,,
041,BOLZANO - BOZEN, ,,, ,,2303609,4184339,6487948,1900171,3396502,5296673,403438,787837,1191275,9374642,20065346,29439988,7311625,15839534,23151159,2063017,4225812,6288829
042,TRENTO,022,TRENTO,Ala,022001,,5627,4515,10142,1859,3197,5056,3768,1318,5086,20162,10126,30288,4932,6337,11269,15230,3789,19019
042,TRENTO,022,TRENTO,Andalo,022005,,118362,19192,137554,114432,18080,132512,3930,1112,5042,635909,98462,734371,616013,91194,707207,19896,7268,27164
042,TRENTO,022,TRENTO,Arco,022006,,33861,118765,152626,17309,38213,55522,16552,80552,97104,96158,544378,640536,36537,135972,172509,59621,408406,468027
042,TRENTO,022,TRENTO,Avio,022007,,1260,535,1795,96,43,139,1164,492,1656,3891,890,4781,382,75,457,3509,815,4324
042,TRENTO,022,TRENTO,Baselga di Pinè,022009,,17994,2036,20030,14396,1816,16212,3598,220,3818,62616,6885,69501,46609,6137,52746,16007,748,16755
042,TRENTO,022,TRENTO,Bedollo,022011,,4924,2101,7025,4220,2063,6283,704,38,742,23188,8854,32042,16223,8601,24824,6965,253,7218
042,TRENTO,022,TRENTO,Bleggio Superiore,022017,,1627,47,1674,,,,,,,4152,156,4308,,,,,,
042,TRENTO,022,TRENTO,Bondone,022021,,308,2166,2474,,,,,,,772,11921,12693,,,,,,
042,TRENTO,022,TRENTO,Borgo Valsugana,022022,,5971,1250,7221,,,,,,,19507,3246,22753,,,,,,
042,TRENTO,022,TRENTO,Brentonico,022025,,21800,2389,24189,17274,1958,19232,4526,431,4957,105478,12206,117684,87463,11149,98612,18015,1057,19072
042,TRENTO,022,TRENTO,Brez,022027,,1901,333,2234,,,,,,,5315,879,6194,,,,,,
042,TRENTO,022,TRENTO,Caderzone Terme,022029,,4978,178,5156,3118,120,3238,1860,58,1918,18947,659,19606,11967,534,12501,6980,125,7105
042,TRENTO,022,TRENTO,Cagnò,022030,,929,1115,2044,,,,,,,1783,1707,3490,,,,,,
042,TRENTO,022,TRENTO,Calceranica al Lago,022032,,6455,18290,24745,1456,2806,4262,4999,15484,20483,30801,126963,157764,3708,9252,12960,27093,117711,144804
042,TRENTO,022,TRENTO,Caldes,022033,,1605,1163,2768,,,,,,,6944,8809,15753,,,,,,
042,TRENTO,022,TRENTO,Caldonazzo,022034,,6006,12985,18991,4119,1638,5757,1887,11347,13234,18828,101611,120439,9270,4446,13716,9558,97165,106723
042,TRENTO,022,TRENTO,Campitello di Fassa,022036,,45883,27696,73579,38793,21941,60734,7090,5755,12845,239818,160775,400593,200707,134356,335063,39111,26419,65530
042,TRENTO,022,TRENTO,Canal San Bovo,022038,,3027,329,3356,1758,257,2015,1269,72,1341,11122,748,11870,5435,531,5966,5687,217,5904
042,TRENTO,022,TRENTO,Canazei,022039,,103658,64037,167695,84541,48340,132881,19117,15697,34814,490972,329396,820368,402419,264110,666529,88553,65286,153839
042,TRENTO,022,TRENTO,Carano,022041,,15110,6915,22025,8819,3290,12109,6291,3625,9916,68523,33264,101787,35639,15725,51364,32884,17539,50423
042,TRENTO,022,TRENTO,Carisolo,022042,,6360,2441,8801,,,,,,,30601,15045,45646,,,,,,
042,TRENTO,022,TRENTO,Castello-Molina di Fiemme,022047,,11990,7375,19365,9843,7075,16918,2147,300,2447,41037,30571,71608,33842,29591,63433,7195,980,8175
042,TRENTO,022,TRENTO,Castello Tesino,022048,,7495,808,8303,3085,426,3511,4410,382,4792,28927,3050,31977,10748,1034,11782,18179,2016,20195
042,TRENTO,022,TRENTO,Castelnuovo,022049,,283,51,334,,,,,,,1151,244,1395,,,,,,
042,TRENTO,022,TRENTO,Cavalese,022050,,36677,24212,60889,31745,20574,52319,4932,3638,8570,153895,119883,273778,130850,98622,229472,23045,21261,44306
042,TRENTO,022,TRENTO,Cavareno,022051,,3953,989,4942,,,,,,,16536,5747,22283,,,,,,
042,TRENTO,022,TRENTO,Cavedago,022052,,3057,5189,8246,,,,,,,11339,20688,32027,,,,,,
