regioni,cod. reg.,province,cod. prov.,comuni,codice comune,cod istat,5 stelle numero,5 stelle letti,5 stelle camere,5 stelle bagni,4 stelle numero,4 stelle letti,4 stelle camere,4 stelle bagni,3 stelle numero,3 stelle letti,3 stelle camere,3 stelle bagni,2 stelle numero,2 stelle letti,2 stelle camere,2 stelle bagni,1 stelle numero,1 stelle letti,1 stelle camere,1 stelle bagni,residenze turistico alberghiere numero,residenze turistico alberghiere letti,residenze turistico alberghiere camere,residenze turistico alberghiere bagni,totale alberghi numero,totale alberghi letti,totale alberghi camere,totale alberghi bagni,campeggi e villaggi turistici numero,campeggi e villaggi turistici letti,alloggi in affitto numero,alloggi in affitto letti,agriturismi numero,agriturismi letti,ostelli per la gioventù numero,ostelli per la gioventù letti,case per ferie numero,case per ferie letti,rifugi alpini numero,rifugi alpini letti,altri esercizi ricettivi numero,altri esercizi ricettivi letti,bed & breakfast numero,bed & breakfast letti,totale esercizi extra-alberghieri numero,totale esercizi extra-alberghieri letti,totale esercizi ricettivi numero,totale esercizi ricettivi letti
BASILICATA,170,POTENZA,076,Gallicchio,035,076035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,0,0,0,0,0,0,0,0,0,0,1,7,9,36,9,36
BASILICATA,170,POTENZA,076,Genzano di Lucania,036,076036,0,0,0,0,0,0,0,0,1,35,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,35,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,4,19,5,54
BASILICATA,170,POTENZA,076,Grumento Nova,037,076037,0,0,0,0,0,0,0,0,2,261,137,137,0,0,0,0,1,17,9,8,0,0,0,0,3,278,146,145,0,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,2,34,5,312
BASILICATA,170,POTENZA,076,Guardia Perticara,038,076038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,47,0,0,0,0,0,0,0,0,0,0,3,61,3,61
BASILICATA,170,POTENZA,076,Lagonegro,039,076039,0,0,0,0,0,0,0,0,3,232,112,112,1,25,16,16,2,21,12,11,0,0,0,0,6,278,140,139,0,0,1,12,2,21,0,0,0,0,0,0,0,0,0,0,3,33,9,311
BASILICATA,170,POTENZA,076,Latronico,040,076040,0,0,0,0,0,0,0,0,1,48,24,24,0,0,0,0,0,0,0,0,0,0,0,0,1,48,24,24,0,0,0,0,0,0,0,0,0,0,1,12,0,0,5,24,6,36,7,84
BASILICATA,170,POTENZA,076,Laurenzana,041,076041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,13,0,0,0,0,0,0,0,0,2,13,4,32,4,32
BASILICATA,170,POTENZA,076,Lauria,042,076042,0,0,0,0,0,0,0,0,3,117,60,57,0,0,0,0,1,9,7,3,0,0,0,0,4,126,67,60,0,0,1,13,1,14,0,0,0,0,1,10,0,0,1,8,4,45,8,171
BASILICATA,170,POTENZA,076,Lavello,043,076043,0,0,0,0,0,0,0,0,2,44,30,30,2,34,19,19,0,0,0,0,0,0,0,0,4,78,49,49,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,3,16,7,94
BASILICATA,170,POTENZA,076,Maratea,044,076044,2,70,35,35,5,626,317,317,11,591,304,301,0,0,0,0,0,0,0,0,0,0,0,0,18,1287,656,653,1,600,11,1350,1,60,0,0,0,0,0,0,0,0,30,183,43,2193,61,3480
BASILICATA,170,POTENZA,076,Marsico Nuovo,045,076045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,35,0,0,0,0,0,0,0,0,1,3,7,56,7,56
BASILICATA,170,POTENZA,076,Marsicovetere,046,076046,0,0,0,0,0,0,0,0,1,88,44,44,0,0,0,0,0,0,0,0,0,0,0,0,1,88,44,44,0,0,1,2,1,19,0,0,0,0,0,0,0,0,1,4,3,25,4,113
BASILICATA,170,POTENZA,076,Maschito,047,076047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASILICATA,170,POTENZA,076,Melfi,048,076048,0,0,0,0,3,347,188,188,3,119,70,70,0,0,0,0,1,52,26,26,0,0,0,0,7,518,284,284,0,0,2,10,0,0,0,0,0,0,0,0,0,0,7,32,9,42,16,560
BASILICATA,170,POTENZA,076,Missanello,049,076049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2
BASILICATA,170,POTENZA,076,Moliterno,050,076050,0,0,0,0,0,0,0,0,0,0,0,0,1,26,13,13,1,12,6,4,0,0,0,0,2,38,19,17,0,0,2,12,2,38,0,0,0,0,0,0,0,0,1,6,5,56,7,94
BASILICATA,170,POTENZA,076,Montemilone,051,076051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASILICATA,170,POTENZA,076,Montemurro,052,076052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,20
BASILICATA,170,POTENZA,076,Muro Lucano,053,076053,0,0,0,0,0,0,0,0,1,25,13,13,1,35,18,18,0,0,0,0,0,0,0,0,2,60,31,31,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,13,3,17,5,77
BASILICATA,170,POTENZA,076,Nemoli,054,076054,0,0,0,0,0,0,0,0,1,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,18,9,9,0,0,0,0,1,23,0,0,0,0,0,0,0,0,2,13,3,36,4,54
BASILICATA,170,POTENZA,076,Noepoli,055,076055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,1,6,2,24,2,24
BASILICATA,170,POTENZA,076,Oppido Lucano,056,076056,0,0,0,0,0,0,0,0,1,16,8,8,1,40,18,18,0,0,0,0,0,0,0,0,2,56,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56
BASILICATA,170,POTENZA,076,Palazzo San Gervasio,057,076057,0,0,0,0,0,0,0,0,1,19,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,19,13,13,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,26
BASILICATA,170,POTENZA,076,Pescopagano,058,076058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,6,1,6
BASILICATA,170,POTENZA,076,Picerno,059,076059,0,0,0,0,1,130,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,68,68,0,0,0,0,1,9,0,0,0,0,0,0,0,0,1,5,2,14,3,144
BASILICATA,170,POTENZA,076,Pietragalla,060,076060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,5,1,5
BASILICATA,170,POTENZA,076,Pietrapertosa,061,076061,0,0,0,0,0,0,0,0,0,0,0,0,1,18,12,12,0,0,0,0,0,0,0,0,1,18,12,12,0,0,10,50,1,15,0,0,0,0,0,0,0,0,5,23,16,88,17,106
BASILICATA,170,POTENZA,076,Pignola,062,076062,0,0,0,0,2,243,98,98,1,95,54,54,0,0,0,0,0,0,0,0,0,0,0,0,3,338,152,152,0,0,2,6,2,17,1,5,0,0,0,0,0,0,1,6,6,34,9,372
BASILICATA,170,POTENZA,076,Potenza,063,076063,0,0,0,0,3,480,252,252,3,158,99,99,0,0,0,0,0,0,0,0,0,0,0,0,6,638,351,351,0,0,5,30,1,20,1,45,2,144,0,0,0,0,17,71,26,310,32,948
BASILICATA,170,POTENZA,076,Rapolla,064,076064,0,0,0,0,0,0,0,0,1,93,48,48,0,0,0,0,0,0,0,0,0,0,0,0,1,93,48,48,0,0,1,4,1,13,0,0,0,0,0,0,0,0,2,9,4,26,5,119
BASILICATA,170,POTENZA,076,Rapone,065,076065,0,0,0,0,0,0,0,0,0,0,0,0,1,20,11,11,0,0,0,0,0,0,0,0,1,20,11,11,0,0,1,11,1,6,0,0,0,0,0,0,0,0,0,0,2,17,3,37
BASILICATA,170,POTENZA,076,Rionero in Vulture,066,076066,0,0,0,0,0,0,0,0,3,187,96,96,0,0,0,0,2,47,23,23,0,0,0,0,5,234,119,119,0,0,1,14,1,20,0,0,1,15,0,0,0,0,6,31,9,80,14,314
BASILICATA,170,POTENZA,076,Ripacandida,067,076067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,8,1,8
BASILICATA,170,POTENZA,076,Rivello,068,076068,0,0,0,0,0,0,0,0,0,0,0,0,1,24,12,12,0,0,0,0,0,0,0,0,1,24,12,12,0,0,1,4,1,16,0,0,0,0,0,0,0,0,1,8,3,28,4,52
BASILICATA,170,POTENZA,076,Roccanova,069,076069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASILICATA,170,POTENZA,076,Rotonda,070,076070,0,0,0,0,1,21,12,12,3,95,49,49,1,37,20,20,0,0,0,0,0,0,0,0,5,153,81,81,0,0,4,19,4,42,0,0,0,0,0,0,0,0,8,58,16,119,21,272
BASILICATA,170,POTENZA,076,Ruoti,071,076071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,6
BASILICATA,170,POTENZA,076,Ruvo del Monte,072,076072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4
BASILICATA,170,POTENZA,076,San Chirico Nuovo,073,076073,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,5,0,0,0,0,0,0,0,0,1,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
BASILICATA,170,POTENZA,076,San Chirico Raparo,074,076074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,24,0,0,0,0,0,0,0,0,1,4,3,31,3,31
BASILICATA,170,POTENZA,076,San Costantino Albanese,075,076075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,10,10,0,0,0,0,1,18,10,10,0,0,1,4,3,42,0,0,0,0,0,0,0,0,1,2,5,48,6,66
BASILICATA,170,POTENZA,076,San Fele,076,076076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,1,4
BASILICATA,170,POTENZA,076,San Martino d'Agri,077,076077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,12
BASILICATA,170,POTENZA,076,San Severino Lucano,078,076078,0,0,0,0,1,16,8,8,3,218,109,109,1,20,10,10,0,0,0,0,0,0,0,0,5,254,127,127,0,0,5,73,0,0,0,0,0,0,0,0,0,0,4,17,9,90,14,344
BASILICATA,170,POTENZA,076,Sant'Angelo Le Fratte,079,076079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,4,2,6,2,6
BASILICATA,170,POTENZA,076,Sant'Arcangelo,080,076080,0,0,0,0,0,0,0,0,0,0,0,0,1,32,16,16,0,0,0,0,0,0,0,0,1,32,16,16,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,1,16,2,48
BASILICATA,170,POTENZA,076,Sarconi,081,076081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASILICATA,170,POTENZA,076,Sasso di Castalda,082,076082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,2,16,3,40,3,40
BASILICATA,170,POTENZA,076,Satriano di Lucania,083,076083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,1,3,5,21,5,21
BASILICATA,170,POTENZA,076,Savoia di Lucania,084,076084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASILICATA,170,POTENZA,076,Senise,085,076085,0,0,0,0,0,0,0,0,1,60,30,30,1,11,6,3,1,9,6,2,0,0,0,0,3,80,42,35,0,0,1,12,4,83,0,0,0,0,0,0,0,0,0,0,5,95,8,175
BASILICATA,170,POTENZA,076,Spinoso,086,076086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3
BASILICATA,170,POTENZA,076,Teana,087,076087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASILICATA,170,POTENZA,076,Terranova di Pollino,088,076088,0,0,0,0,0,0,0,0,2,102,53,53,0,0,0,0,0,0,0,0,0,0,0,0,2,102,53,53,0,0,0,0,5,71,0,0,0,0,0,0,0,0,5,32,10,103,12,205
BASILICATA,170,POTENZA,076,Tito,089,076089,0,0,0,0,1,209,70,70,3,71,41,41,2,62,33,33,1,19,14,8,0,0,0,0,7,361,158,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,361
BASILICATA,170,POTENZA,076,Tolve,090,076090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,12
BASILICATA,170,POTENZA,076,Tramutola,091,076091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,1,4,4,24,4,24
BASILICATA,170,POTENZA,076,Trecchina,092,076092,0,0,0,0,0,0,0,0,2,77,40,40,2,35,19,14,0,0,0,0,0,0,0,0,4,112,59,54,1,128,2,17,2,31,0,0,0,0,0,0,0,0,2,10,7,186,11,298
BASILICATA,170,POTENZA,076,Trivigno,093,076093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,20,0,0,0,0,0,0,0,0,1,7,3,29,3,29
BASILICATA,170,POTENZA,076,Vaglio Basilicata,094,076094,0,0,0,0,0,0,0,0,0,0,0,0,1,12,8,8,0,0,0,0,0,0,0,0,1,12,8,8,0,0,1,3,2,34,0,0,0,0,0,0,0,0,1,2,4,39,5,51
BASILICATA,170,POTENZA,076,Venosa,095,076095,0,0,0,0,0,0,0,0,2,157,60,60,1,20,14,14,0,0,0,0,0,0,0,0,3,177,74,74,0,0,1,10,1,12,0,0,0,0,0,0,0,0,4,19,6,41,9,218
BASILICATA,170,POTENZA,076,Vietri di Potenza,096,076096,0,0,0,0,1,68,34,34,1,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,88,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88
BASILICATA,170,POTENZA,076,Viggianello,097,076097,0,0,0,0,1,40,19,19,5,241,120,120,1,27,10,10,0,0,0,0,0,0,0,0,7,308,149,149,0,0,6,56,3,32,0,0,0,0,1,18,0,0,6,34,16,140,23,448
BASILICATA,170,POTENZA,076,Viggiano,098,076098,0,0,0,0,0,0,0,0,3,289,144,144,3,174,87,87,0,0,0,0,0,0,0,0,6,463,231,231,0,0,3,26,0,0,0,0,0,0,0,0,0,0,7,51,10,77,16,540
BASILICATA,170,POTENZA,076,Ginestra,099,076099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASILICATA,170,POTENZA,076,Paterno,100,076100,0,0,0,0,0,0,0,0,0,0,0,0,1,24,12,12,0,0,0,0,0,0,0,0,1,24,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24
BASILICATA,170,POTENZA,076,TOTALE,999,,2,70,35,35,21,2314,1111,1111,79,4087,2118,2112,32,926,485,477,12,218,121,103,1,17,6,6,147,7632,3876,3844,2,728,119,2088,77,1104,4,130,3,159,3,40,0,0,175,959,383,5208,530,12840
BASILICATA,170,MATERA,077,Accettura,001,077001,0,0,0,0,0,0,0,0,2,46,23,23,0,0,0,0,1,8,5,5,0,0,0,0,3,54,28,28,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,64
BASILICATA,170,MATERA,077,Aliano,002,077002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,4,35,4,35
BASILICATA,170,MATERA,077,Bernalda,003,077003,1,18,9,9,2,794,242,242,7,455,202,202,0,0,0,0,0,0,0,0,2,1084,280,280,12,2351,733,733,8,4856,5,70,4,145,0,0,0,0,0,0,0,0,3,15,20,5086,32,7437
BASILICATA,170,MATERA,077,Calciano,004,077004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASILICATA,170,MATERA,077,Cirigliano,005,077005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASILICATA,170,MATERA,077,Colobraro,006,077006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,12,0,0,0,0,0,0,0,0,0,0,2,46,2,46
BASILICATA,170,MATERA,077,Craco,007,077007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASILICATA,170,MATERA,077,Ferrandina,008,077008,0,0,0,0,0,0,0,0,3,213,121,121,0,0,0,0,0,0,0,0,0,0,0,0,3,213,121,121,0,0,2,11,0,0,0,0,0,0,0,0,0,0,1,4,3,15,6,228
BASILICATA,170,MATERA,077,Garaguso,009,077009,0,0,0,0,0,0,0,0,1,19,12,9,0,0,0,0,0,0,0,0,0,0,0,0,1,19,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,2,23
BASILICATA,170,MATERA,077,Gorgoglione,010,077010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,12,0,0,0,0,0,0,0,0,0,0,2,18,2,18
BASILICATA,170,MATERA,077,Grassano,011,077011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,0,0,0,0,0,0,0,0,0,0,2,6,8,49,8,49
BASILICATA,170,MATERA,077,Grottole,012,077012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,15,0,0,0,0,0,0,0,0,3,13,6,37,6,37
BASILICATA,170,MATERA,077,Irsina,013,077013,0,0,0,0,0,0,0,0,2,96,40,40,0,0,0,0,0,0,0,0,0,0,0,0,2,96,40,40,0,0,2,7,0,0,0,0,0,0,0,0,0,0,2,14,4,21,6,117
BASILICATA,170,MATERA,077,Matera,014,077014,2,84,42,42,13,833,430,430,10,428,213,213,2,30,17,17,0,0,0,0,2,49,25,25,29,1424,727,727,0,0,378,1866,7,136,1,20,4,153,0,0,0,0,166,686,556,2861,585,4285
BASILICATA,170,MATERA,077,Miglionico,015,077015,0,0,0,0,0,0,0,0,1,22,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,22,10,10,0,0,2,26,4,70,0,0,0,0,0,0,0,0,0,0,6,96,7,118
BASILICATA,170,MATERA,077,Montalbano Jonico,016,077016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,2,34,0,0,0,0,0,0,0,0,4,15,9,60,9,60
BASILICATA,170,MATERA,077,Montescaglioso,017,077017,0,0,0,0,0,0,0,0,1,18,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,18,10,10,0,0,2,6,6,120,0,0,0,0,0,0,0,0,5,24,13,150,14,168
BASILICATA,170,MATERA,077,Nova Siri,018,077018,0,0,0,0,7,2337,910,910,1,111,70,70,0,0,0,0,0,0,0,0,2,1301,322,322,10,3749,1302,1302,1,476,1,24,2,28,0,0,0,0,0,0,0,0,6,35,10,563,20,4312
BASILICATA,170,MATERA,077,Oliveto Lucano,019,077019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASILICATA,170,MATERA,077,Pisticci,020,077020,0,0,0,0,3,1126,563,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1126,563,563,0,0,4,410,7,147,0,0,0,0,0,0,0,0,1,5,12,562,15,1688
BASILICATA,170,MATERA,077,Policoro,021,077021,1,198,88,88,4,420,248,248,2,91,45,45,0,0,0,0,2,60,24,24,0,0,0,0,9,769,405,405,3,679,2,12,3,40,1,64,2,148,0,0,0,0,2,7,13,950,22,1719
BASILICATA,170,MATERA,077,Pomarico,022,077022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,1,5,2,35,2,35
BASILICATA,170,MATERA,077,Rotondella,023,077023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320,1,35,9,97,0,0,0,0,0,0,0,0,1,5,12,457,12,457
BASILICATA,170,MATERA,077,Salandra,024,077024,0,0,0,0,0,0,0,0,2,48,31,31,0,0,0,0,0,0,0,0,0,0,0,0,2,48,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48
BASILICATA,170,MATERA,077,San Giorgio Lucano,025,077025,0,0,0,0,0,0,0,0,1,28,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,28,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28
BASILICATA,170,MATERA,077,San Mauro Forte,026,077026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASILICATA,170,MATERA,077,Stigliano,027,077027,0,0,0,0,1,16,8,8,1,20,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,36,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,10,4,46
BASILICATA,170,MATERA,077,Tricarico,028,077028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,1,72,0,0,0,0,0,0,3,19,5,105,5,105
BASILICATA,170,MATERA,077,Tursi,029,077029,0,0,0,0,1,88,45,45,1,44,14,14,0,0,0,0,0,0,0,0,0,0,0,0,2,132,59,59,0,0,3,12,1,22,0,0,0,0,0,0,0,0,1,3,5,37,7,169
BASILICATA,170,MATERA,077,Valsinni,030,077030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,10,1,10
BASILICATA,170,MATERA,077,Scanzano Jonico,031,077031,0,0,0,0,2,542,266,266,2,952,485,485,0,0,0,0,0,0,0,0,0,0,0,0,4,1494,751,751,1,320,0,0,11,116,0,0,0,0,0,0,0,0,0,0,12,436,16,1930
BASILICATA,170,MATERA,077,TOTALE,999,,4,300,139,139,33,6156,2712,2712,37,2591,1300,1297,2,30,17,17,3,68,29,29,6,2434,627,627,85,11579,4824,4821,14,6651,423,2641,60,1024,3,156,6,301,0,0,0,0,205,880,711,11653,796,23232
CALABRIA,180,COSENZA,078,Acquaformosa,001,078001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,3,19,5,37,5,37
CALABRIA,180,COSENZA,078,Acquappesa,002,078002,0,0,0,0,3,328,172,169,7,453,218,211,0,0,0,0,0,0,0,0,1,52,26,26,11,833,416,406,0,0,3,28,0,0,0,0,1,96,0,0,0,0,2,8,6,132,17,965
CALABRIA,180,COSENZA,078,Acri,003,078003,0,0,0,0,0,0,0,0,1,25,11,11,2,41,26,26,0,0,0,0,0,0,0,0,3,66,37,37,0,0,1,20,5,62,0,0,0,0,0,0,0,0,6,38,12,120,15,186
CALABRIA,180,COSENZA,078,Aiello Calabro,004,078004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,0,0,0,1,4,3,30,3,30
CALABRIA,180,COSENZA,078,Aieta,005,078005,0,0,0,0,0,0,0,0,0,0,0,0,1,20,12,12,0,0,0,0,0,0,0,0,1,20,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20
CALABRIA,180,COSENZA,078,Albidona,006,078006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0,0,0,0,0,2,8,4,48,4,48
CALABRIA,180,COSENZA,078,Alessandria del Carretto,007,078007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,24,0,0,0,0,0,0,1,4,3,34,3,34
CALABRIA,180,COSENZA,078,Altilia,008,078008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,1,4
