cod. reg.,regione,cod. prov.,provincia,comune,cod. istat,flag,arrivi totale esercizi residenti,arrivi totale esercizi non residenti,arrivi totale esercizi totale,arrivi esercizi alberghieri residenti,arrivi esercizi alberghieri non residenti,arrivi esercizi alberghieri totale,arrivi esercizi extra-alberghieri residenti,arrivi esercizi extra-alberghieri non residenti,arrivi esercizi extra-alberghieri totale,presenze totale esercizi residenti,presenze totale esercizi non residenti,presenze totale esercizi totale,presenze esercizi alberghieri residenti,presenze esercizi alberghieri non residenti,presenze esercizi alberghieri totale,presenze esercizi extra-alberghieri residenti,presenze esercizi extra-alberghieri non residenti,presenze esercizi extra-alberghieri totale
090,TOSCANA,047,PISTOIA,Monsummano Terme,047009,,5177,8732,13909,,,,,,,11413,28445,39858,,,,,,
090,TOSCANA,047,PISTOIA,Montale,047010,,739,136,875,,,,,,,1603,397,2000,,,,,,
090,TOSCANA,047,PISTOIA,Montecatini-Terme,047011,,184363,233993,418356,182084,225412,407496,2279,8581,10860,432856,749723,1182579,424363,698717,1123080,8493,51006,59499
090,TOSCANA,047,PISTOIA,Pescia,047012,,8511,7009,15520,,,,,,,17024,29314,46338,,,,,,
090,TOSCANA,047,PISTOIA,Pieve a Nievole,047013,,1664,481,2145,,,,,,,2695,1936,4631,,,,,,
090,TOSCANA,047,PISTOIA,Pistoia,047014,,43979,23920,67899,27547,12557,40104,16432,11363,27795,79549,75325,154874,45045,32672,77717,34504,42653,77157
090,TOSCANA,047,PISTOIA,Quarrata,047017,,1901,1288,3189,,,,,,,9037,4371,13408,,,,,,
090,TOSCANA,047,PISTOIA,Serravalle Pistoiese,047020,,12674,7264,19938,,,,,,,29562,22622,52184,,,,,,
090,TOSCANA,047,PISTOIA,Uzzano,047021,,348,622,970,,,,,,,977,3270,4247,,,,,,
090,TOSCANA,047,PISTOIA,Chiesina Uzzanese,047022,,24803,1301,26104,,,,,,,33059,2449,35508,,,,,,
090,TOSCANA,047,PISTOIA,Abetone Cutigliano,047023,,35217,2148,37365,27577,1694,29271,7640,454,8094,87695,5706,93401,65517,4361,69878,22178,1345,23523
090,TOSCANA,047,PISTOIA,San Marcello Piteglio,047024,,12344,1689,14033,3884,384,4268,8460,1305,9765,49124,8245,57369,18435,996,19431,30689,7249,37938
090,TOSCANA,047,PISTOIA,Altri comuni della provincia di PISTOIA,,,1655,292,1947,,,,,,,2551,902,3453,,,,,,
090,TOSCANA,047,PISTOIA Totale,,,,349237,309312,658549,300176,263382,563558,49061,45930,94991,800270,1038005,1838275,652045,793389,1445434,148225,244616,392841
090,TOSCANA,048,FIRENZE,Bagno a Ripoli,048001,,14955,22910,37865,10432,11844,22276,4523,11066,15589,38936,70469,109405,18398,32521,50919,20538,37948,58486
090,TOSCANA,048,FIRENZE,Barberino di Mugello,048002,,31769,11783,43552,24887,7808,32695,6882,3975,10857,72949,26094,99043,33902,12036,45938,39047,14058,53105
090,TOSCANA,048,FIRENZE,Borgo San Lorenzo,048004,,13118,12886,26004,9609,8505,18114,3509,4381,7890,24416,40934,65350,16098,18406,34504,8318,22528,30846
090,TOSCANA,048,FIRENZE,Calenzano,048005,,58312,39698,98010,57501,39095,96596,811,603,1414,128379,74464,202843,121308,70978,192286,7071,3486,10557
090,TOSCANA,048,FIRENZE,Campi Bisenzio,048006,,39818,29334,69152,35592,28286,63878,4226,1048,5274,69714,56405,126119,59376,46830,106206,10338,9575,19913
090,TOSCANA,048,FIRENZE,Capraia e Limite,048008,,3494,3304,6798,,,,,,,15302,14382,29684,,,,,,
090,TOSCANA,048,FIRENZE,Castelfiorentino,048010,,3587,4141,7728,1984,541,2525,1603,3600,5203,9546,21904,31450,5187,2065,7252,4359,19839,24198
090,TOSCANA,048,FIRENZE,Cerreto Guidi,048011,,3452,5728,9180,,,,,,,8898,22956,31854,,,,,,
090,TOSCANA,048,FIRENZE,Certaldo,048012,,9526,18644,28170,,,,,,,23744,69120,92864,,,,,,
090,TOSCANA,048,FIRENZE,Dicomano,048013,,1070,1372,2442,,,,,,,4403,8054,12457,,,,,,
090,TOSCANA,048,FIRENZE,Empoli,048014,,8811,3019,11830,3055,616,3671,5756,2403,8159,20401,9692,30093,5678,1209,6887,14723,8483,23206
090,TOSCANA,048,FIRENZE,Fiesole,048015,,17616,35548,53164,6515,17265,23780,11101,18283,29384,36569,105413,141982,10176,50071,60247,26393,55342,81735
090,TOSCANA,048,FIRENZE,Firenze,048017,,1033590,2213649,3247239,757906,1576964,2334870,275684,636685,912369,1901306,5483048,7384354,1305041,3842413,5147454,596265,1640635,2236900
090,TOSCANA,048,FIRENZE,Firenzuola,048018,,5503,2226,7729,2323,407,2730,3180,1819,4999,10240,5943,16183,5660,1244,6904,4580,4699,9279
090,TOSCANA,048,FIRENZE,Fucecchio,048019,,2582,1794,4376,1833,348,2181,749,1446,2195,6736,9326,16062,3626,1092,4718,3110,8234,11344
090,TOSCANA,048,FIRENZE,Gambassi Terme,048020,,6436,10777,17213,,,,,,,11398,51481,62879,,,,,,
090,TOSCANA,048,FIRENZE,Greve in Chianti,048021,,13124,45147,58271,3725,10000,13725,9399,35147,44546,29104,165293,194397,5981,26010,31991,23123,139283,162406
090,TOSCANA,048,FIRENZE,Impruneta,048022,,16625,22910,39535,5977,2251,8228,10648,20659,31307,35476,68888,104364,10717,6014,16731,24759,62874,87633
090,TOSCANA,048,FIRENZE,Lastra a Signa,048024,,7652,5344,12996,,,,,,,17168,23508,40676,,,,,,
090,TOSCANA,048,FIRENZE,Londa,048025,,294,551,845,0,0,0,294,551,845,791,3086,3877,0,0,0,791,3086,3877
090,TOSCANA,048,FIRENZE,Marradi,048026,,2423,750,3173,,,,,,,15067,5326,20393,,,,,,
090,TOSCANA,048,FIRENZE,Montaione,048027,,11733,38483,50216,4662,11873,16535,7071,26610,33681,32798,228072,260870,9342,40910,50252,23456,187162,210618
090,TOSCANA,048,FIRENZE,Montelupo Fiorentino,048028,,3754,1678,5432,,,,,,,18837,8386,27223,,,,,,
090,TOSCANA,048,FIRENZE,Montespertoli,048030,,7321,15525,22846,533,2567,3100,6788,12958,19746,22143,71339,93482,1861,9610,11471,20282,61729,82011
090,TOSCANA,048,FIRENZE,Palazzuolo sul Senio,048031,,3470,1653,5123,,,,,,,11238,12236,23474,,,,,,
090,TOSCANA,048,FIRENZE,Pelago,048032,,3067,3517,6584,0,0,0,3067,3517,6584,8425,16770,25195,0,0,0,8425,16770,25195
090,TOSCANA,048,FIRENZE,Pontassieve,048033,,6007,9835,15842,,,,,,,13230,40967,54197,,,,,,
090,TOSCANA,048,FIRENZE,Reggello,048035,,22014,19921,41935,17315,13646,30961,4699,6275,10974,59666,72274,131940,41946,37429,79375,17720,34845,52565
090,TOSCANA,048,FIRENZE,Rignano sull'Arno,048036,,7349,21965,29314,,,,,,,16063,80490,96553,,,,,,
090,TOSCANA,048,FIRENZE,Rufina,048037,,1350,1234,2584,,,,,,,4831,5162,9993,,,,,,
090,TOSCANA,048,FIRENZE,San Casciano in Val di Pesa,048038,,12895,23228,36123,1273,182,1455,11622,23046,34668,31991,93241,125232,3655,449,4104,28336,92792,121128
090,TOSCANA,048,FIRENZE,San Godenzo,048039,,1179,172,1351,,,,,,,4255,982,5237,,,,,,
090,TOSCANA,048,FIRENZE,Scandicci,048041,,16907,6108,23015,13228,2865,16093,3679,3243,6922,36445,19276,55721,25310,6101,31411,11135,13175,24310
090,TOSCANA,048,FIRENZE,Sesto Fiorentino,048043,,57229,56276,113505,56431,55200,111631,798,1076,1874,96499,87928,184427,94638,82887,177525,1861,5041,6902
090,TOSCANA,048,FIRENZE,Signa,048044,,17047,9206,26253,14170,8378,22548,2877,828,3705,40146,20989,61135,27007,18564,45571,13139,2425,15564
090,TOSCANA,048,FIRENZE,Vaglia,048046,,3807,2641,6448,,,,,,,8071,7269,15340,,,,,,
090,TOSCANA,048,FIRENZE,Vicchio,048049,,2751,4395,7146,,,,,,,9492,21245,30737,,,,,,
090,TOSCANA,048,FIRENZE,Vinci,048050,,19073,10430,29503,15592,4209,19801,3481,6221,9702,33679,39858,73537,26220,9325,35545,7459,30533,37992
090,TOSCANA,048,FIRENZE,Figline e Incisa Valdarno,048052,,32795,53497,86292,17807,9362,27169,14988,44135,59123,87883,397116,484999,27162,28493,55655,60721,368623,429344
090,TOSCANA,048,FIRENZE,Scarperia e San Piero,048053,,26066,12373,38439,2672,1797,4469,23394,10576,33970,42216,31765,73981,4952,4944,9896,37264,26821,64085
090,TOSCANA,048,FIRENZE,Barberino Tavarnelle,048054,,22712,46791,69503,16467,19627,36094,6245,27164,33409,51452,206603,258055,29663,55547,85210,21789,151056,172845
090,TOSCANA,048,FIRENZE Totale,,,,1572283,2830443,4402726,1097897,1842791,2940688,474386,987652,1462038,3109903,7797754,10907657,1922457,4429534,6351991,1187446,3368220,4555666
090,TOSCANA,049,LIVORNO,Bibbona,049001,,109016,56595,165611,14175,8252,22427,94841,48343,143184,905649,396459,1302108,51194,43175,94369,854455,353284,1207739
090,TOSCANA,049,LIVORNO,Campiglia Marittima,049002,,27693,10300,37993,11107,3258,14365,16586,7042,23628,100783,57993,158776,23281,10221,33502,77502,47772,125274
090,TOSCANA,049,LIVORNO,Campo nell'Elba,049003,,60232,26769,87001,38777,10516,49293,21455,16253,37708,359067,187246,546313,201805,55014,256819,157262,132232,289494
090,TOSCANA,049,LIVORNO,Capoliveri,049004,,87506,61726,149232,42329,14302,56631,45177,47424,92601,570000,469511,1039511,240031,88680,328711,329969,380831,710800
090,TOSCANA,049,LIVORNO,Capraia Isola,049005,,1939,11,1950,,,,,,,13389,71,13460,,,,,,
090,TOSCANA,049,LIVORNO,Castagneto Carducci,049006,,89624,65225,154849,31196,11527,42723,58428,53698,112126,577839,502585,1080424,105961,53818,159779,471878,448767,920645
090,TOSCANA,049,LIVORNO,Cecina,049007,,73416,35977,109393,25998,10878,36876,47418,25099,72517,472909,231644,704553,108000,53633,161633,364909,178011,542920
090,TOSCANA,049,LIVORNO,Collesalvetti,049008,,9921,5733,15654,,,,,,,24350,14586,38936,,,,,,
090,TOSCANA,049,LIVORNO,Livorno,049009,,111367,73676,185043,91540,52732,144272,19827,20944,40771,231431,167050,398481,147558,98807,246365,83873,68243,152116
090,TOSCANA,049,LIVORNO,Marciana,049010,,34150,14572,48722,29207,13158,42365,4943,1414,6357,165547,78662,244209,133360,67393,200753,32187,11269,43456
090,TOSCANA,049,LIVORNO,Marciana Marina,049011,,18708,7556,26264,16290,6546,22836,2418,1010,3428,76967,28459,105426,65156,22747,87903,11811,5712,17523
090,TOSCANA,049,LIVORNO,Piombino,049012,,130870,35897,166767,41167,14931,56098,89703,20966,110669,683915,202673,886588,130655,71825,202480,553260,130848,684108
090,TOSCANA,049,LIVORNO,Porto Azzurro,049013,,28130,12788,40918,17574,4548,22122,10556,8240,18796,147221,80529,227750,78363,22033,100396,68858,58496,127354
090,TOSCANA,049,LIVORNO,Portoferraio,049014,,68987,44362,113349,47796,21765,69561,21191,22597,43788,335009,268662,603671,197856,103907,301763,137153,164755,301908
090,TOSCANA,049,LIVORNO,Rosignano Marittimo,049017,,66600,51927,118527,29318,14768,44086,37282,37159,74441,336727,312431,649158,94429,68033,162462,242298,244398,486696
090,TOSCANA,049,LIVORNO,San Vincenzo,049018,,104407,76925,181332,50530,12507,63037,53877,64418,118295,530337,616643,1146980,216029,67436,283465,314308,549207,863515
090,TOSCANA,049,LIVORNO,Sassetta,049019,,7931,3938,11869,,,,,,,14142,18067,32209,,,,,,
090,TOSCANA,049,LIVORNO,Suvereto,049020,,8280,4766,13046,3662,1609,5271,4618,3157,7775,32109,33568,65677,15040,10088,25128,17069,23480,40549
090,TOSCANA,049,LIVORNO,Rio,049021,,26650,8775,35425,9950,1613,11563,16700,7162,23862,154094,58299,212393,53175,7605,60780,100919,50694,151613
090,TOSCANA,049,LIVORNO Totale,,,,1065427,597518,1662945,509205,207330,716535,556222,390188,946410,5731485,3725138,9456623,1881724,850126,2731850,3849761,2875012,6724773
090,TOSCANA,050,PISA,Bientina,050001,,6483,900,7383,,,,,,,14474,2075,16549,,,,,,
090,TOSCANA,050,PISA,Buti,050002,,547,641,1188,0,0,0,547,641,1188,3174,4515,7689,0,0,0,3174,4515,7689
090,TOSCANA,050,PISA,Calci,050003,,639,1323,1962,,,,,,,1536,9328,10864,,,,,,
090,TOSCANA,050,PISA,Calcinaia,050004,,2177,534,2711,,,,,,,4121,1011,5132,,,,,,
090,TOSCANA,050,PISA,Capannoli,050005,,37,293,330,,,,,,,118,1858,1976,,,,,,
090,TOSCANA,050,PISA,Casale Marittimo,050006,,1452,6407,7859,,,,,,,5825,67157,72982,,,,,,
090,TOSCANA,050,PISA,Cascina,050008,,11992,5448,17440,,,,,,,26790,11450,38240,,,,,,
090,TOSCANA,050,PISA,Castelfranco di Sotto,050009,,594,1358,1952,,,,,,,2242,9129,11371,,,,,,
090,TOSCANA,050,PISA,Castellina Marittima,050010,,4558,1458,6016,3661,1096,4757,897,362,1259,11260,4774,16034,8390,3033,11423,2870,1741,4611
090,TOSCANA,050,PISA,Castelnuovo di Val di Cecina,050011,,1694,2123,3817,,,,,,,4689,15279,19968,,,,,,
090,TOSCANA,050,PISA,Chianni,050012,,854,1438,2292,,,,,,,2302,10031,12333,,,,,,
090,TOSCANA,050,PISA,Fauglia,050014,,1574,1464,3038,,,,,,,5581,8899,14480,,,,,,
090,TOSCANA,050,PISA,Guardistallo,050015,,3129,4148,7277,,,,,,,12922,31018,43940,,,,,,
090,TOSCANA,050,PISA,Lajatico,050016,,1881,3601,5482,,,,,,,6054,19517,25571,,,,,,
090,TOSCANA,050,PISA,Montecatini Val di Cecina,050019,,8639,6887,15526,,,,,,,23596,42685,66281,,,,,,
090,TOSCANA,050,PISA,Montescudaio,050020,,6339,11816,18155,,,,,,,32741,114714,147455,,,,,,
090,TOSCANA,050,PISA,Monteverdi Marittimo,050021,,4770,1940,6710,,,,,,,10824,8870,19694,,,,,,
090,TOSCANA,050,PISA,Montopoli in Val d'Arno,050022,,3862,3908,7770,,,,,,,12080,18554,30634,,,,,,
090,TOSCANA,050,PISA,Palaia,050024,,3823,10082,13905,,,,,,,9520,54248,63768,,,,,,
090,TOSCANA,050,PISA,Peccioli,050025,,3952,5262,9214,,,,,,,8333,37958,46291,,,,,,
090,TOSCANA,050,PISA,Pisa,050026,,278531,427807,706338,199463,273236,472699,79068,154571,233639,836447,827289,1663736,421292,510468,931760,415155,316821,731976
090,TOSCANA,050,PISA,Pomarance,050027,,5330,7649,12979,,,,,,,16627,46208,62835,,,,,,
090,TOSCANA,050,PISA,Ponsacco,050028,,4282,1840,6122,,,,,,,7569,6266,13835,,,,,,
090,TOSCANA,050,PISA,Pontedera,050029,,11923,4489,16412,9521,3482,13003,2402,1007,3409,23458,14711,38169,16493,8043,24536,6965,6668,13633
090,TOSCANA,050,PISA,Riparbella,050030,,6951,8870,15821,2689,2564,5253,4262,6306,10568,24043,64590,88633,6753,15387,22140,17290,49203,66493
090,TOSCANA,050,PISA,San Giuliano Terme,050031,,24576,23048,47624,17583,11968,29551,6993,11080,18073,216158,70198,286356,35776,24007,59783,180382,46191,226573
090,TOSCANA,050,PISA,San Miniato,050032,,7957,5891,13848,2250,740,2990,5707,5151,10858,15091,22131,37222,3846,1352,5198,11245,20779,32024
090,TOSCANA,050,PISA,Santa Luce,050034,,4475,2261,6736,,,,,,,14599,14565,29164,,,,,,
090,TOSCANA,050,PISA,Santa Maria a Monte,050035,,1763,466,2229,,,,,,,5876,1672,7548,,,,,,
090,TOSCANA,050,PISA,Terricciola,050036,,748,3763,4511,,,,,,,2044,24968,27012,,,,,,
090,TOSCANA,050,PISA,Vecchiano,050037,,3711,2896,6607,,,,,,,7562,8829,16391,,,,,,
090,TOSCANA,050,PISA,Vicopisano,050038,,80,275,355,0,0,0,80,275,355,1718,1443,3161,0,0,0,1718,1443,3161
090,TOSCANA,050,PISA,Volterra,050039,,40965,46156,87121,24069,18301,42370,16896,27855,44751,85656,165204,250860,50055,40814,90869,35601,124390,159991
090,TOSCANA,050,PISA,Casciana Terme Lari,050040,,5340,6245,11585,3002,1546,4548,2338,4699,7037,18154,27785,45939,9898,4199,14097,8256,23586,31842
090,TOSCANA,050,PISA,Crespina Lorenzana,050041,,1571,1554,3125,,,,,,,6451,10695,17146,,,,,,
090,TOSCANA,050,PISA,Altri comuni della provincia di PISA,,,153,15,168,,,,,,,1817,204,2021,,,,,,
090,TOSCANA,050,PISA Totale,,,,467352,614256,1081608,303596,328487,632083,163756,285769,449525,1481452,1779828,3261280,647289,669916,1317205,834163,1109912,1944075
090,TOSCANA,051,AREZZO,Anghiari,051001,,5587,2088,7675,2632,566,3198,2955,1522,4477,10616,9884,20500,4303,1469,5772,6313,8415,14728
090,TOSCANA,051,AREZZO,Arezzo,051002,,148091,61080,209171,115295,37391,152686,32796,23689,56485,253234,172753,425987,186129,80380,266509,67105,92373,159478
090,TOSCANA,051,AREZZO,Badia Tedalda,051003,,937,154,1091,,,,,,,4976,781,5757,,,,,,
090,TOSCANA,051,AREZZO,Bibbiena,051004,,5505,2244,7749,3164,598,3762,2341,1646,3987,15331,14299,29630,6883,1668,8551,8448,12631,21079
090,TOSCANA,051,AREZZO,Bucine,051005,,4053,16554,20607,,,,,,,11454,93749,105203,,,,,,
090,TOSCANA,051,AREZZO,Capolona,051006,,431,1368,1799,0,0,0,431,1368,1799,1258,9502,10760,0,0,0,1258,9502,10760
090,TOSCANA,051,AREZZO,Caprese Michelangelo,051007,,1475,591,2066,,,,,,,3585,2748,6333,,,,,,
090,TOSCANA,051,AREZZO,Castel Focognano,051008,,89,280,369,0,0,0,89,280,369,301,2571,2872,0,0,0,301,2571,2872
090,TOSCANA,051,AREZZO,Castel San Niccolò,051010,(a),848,514,1362,0,0,0,848,514,1362,2880,2894,5774,0,0,0,2880,2894,5774
090,TOSCANA,051,AREZZO,Castiglion Fibocchi,051011,,773,1258,2031,,,,,,,2537,8275,10812,,,,,,
090,TOSCANA,051,AREZZO,Castiglion Fiorentino,051012,,16282,17354,33636,13154,11692,24846,3128,5662,8790,32591,59645,92236,23571,18654,42225,9020,40991,50011
090,TOSCANA,051,AREZZO,Cavriglia,051013,,13583,8474,22057,,,,,,,55211,45821,101032,,,,,,
090,TOSCANA,051,AREZZO,Chitignano,051014,,309,79,388,,,,,,,1203,305,1508,,,,,,
090,TOSCANA,051,AREZZO,Chiusi della Verna,051015,,8210,2587,10797,444,125,569,7766,2462,10228,17405,5770,23175,936,206,1142,16469,5564,22033
090,TOSCANA,051,AREZZO,Civitella in Val di Chiana,051016,,5466,2469,7935,,,,,,,12941,14525,27466,,,,,,
090,TOSCANA,051,AREZZO,Cortona,051017,,22706,30355,53061,12810,13482,26292,9896,16873,26769,49406,147977,197383,23515,43307,66822,25891,104670,130561
090,TOSCANA,051,AREZZO,Foiano della Chiana,051018,,5650,2649,8299,,,,,,,9657,13094,22751,,,,,,
090,TOSCANA,051,AREZZO,Loro Ciuffenna,051020,,2431,8497,10928,41,2,43,2390,8495,10885,5960,39150,45110,100,2,102,5860,39148,45008
090,TOSCANA,051,AREZZO,Lucignano,051021,,1376,2050,3426,,,,,,,3949,13755,17704,,,,,,
090,TOSCANA,051,AREZZO,Marciano della Chiana,051022,,424,271,695,,,,,,,1174,1590,2764,,,,,,
090,TOSCANA,051,AREZZO,Montemignaio,051023,,637,707,1344,,,,,,,8067,2028,10095,,,,,,
090,TOSCANA,051,AREZZO,Monterchi,051024,,25,149,174,0,0,0,25,149,174,124,1329,1453,0,0,0,124,1329,1453
090,TOSCANA,051,AREZZO,Monte San Savino,051025,,6527,5034,11561,3020,397,3417,3507,4637,8144,18544,20717,39261,5882,699,6581,12662,20018,32680
090,TOSCANA,051,AREZZO,Montevarchi,051026,,14564,5956,20520,12132,4465,16597,2432,1491,3923,25309,15520,40829,20272,9059,29331,5037,6461,11498
090,TOSCANA,051,AREZZO,Pieve Santo Stefano,051030,,7251,2577,9828,6282,2037,8319,969,540,1509,15693,6121,21814,12396,2819,15215,3297,3302,6599
090,TOSCANA,051,AREZZO,Poppi,051031,,18138,7700,25838,10612,2366,12978,7526,5334,12860,43877,33361,77238,24390,6020,30410,19487,27341,46828
090,TOSCANA,051,AREZZO,San Giovanni Valdarno,051033,,1671,1016,2687,,,,,,,7152,4404,11556,,,,,,
090,TOSCANA,051,AREZZO,Sansepolcro,051034,,18900,6038,24938,11399,3266,14665,7501,2772,10273,38607,22504,61111,17771,8045,25816,20836,14459,35295
090,TOSCANA,051,AREZZO,Subbiano,051037,,4534,1835,6369,1889,217,2106,2645,1618,4263,7627,9302,16929,3565,361,3926,4062,8941,13003
090,TOSCANA,051,AREZZO,Terranuova Bracciolini,051039,,22337,7790,30127,19866,4904,24770,2471,2886,5357,54998,22478,77476,46198,7666,53864,8800,14812,23612
090,TOSCANA,051,AREZZO,Castelfranco Piandiscò,051040,,755,1321,2076,,,,,,,2477,8753,11230,,,,,,
090,TOSCANA,051,AREZZO,Pratovecchio Stia,051041,,3397,1438,4835,,,,,,,7840,8259,16099,,,,,,
090,TOSCANA,051,AREZZO,Laterina Pergine Valdarno,051042,,9174,6113,15287,,,,,,,20133,31926,52059,,,,,,
090,TOSCANA,051,AREZZO,Altri comuni della provincia di AREZZO,,,1411,872,2283,,,,,,,3819,5953,9772,,,,,,
090,TOSCANA,051,AREZZO Totale,,,,353547,209462,563009,230989,86427,317416,122558,123035,245593,749936,851743,1601679,416342,192697,609039,333594,659046,992640
090,TOSCANA,052,SIENA,Abbadia San Salvatore,052001,,26747,1906,28653,21674,1123,22797,5073,783,5856,62126,3774,65900,52930,2526,55456,9196,1248,10444
090,TOSCANA,052,SIENA,Asciano,052002,,21237,18551,39788,15448,8891,24339,5789,9660,15449,43759,69025,112784,27949,21177,49126,15810,47848,63658
090,TOSCANA,052,SIENA,Buonconvento,052003,,6820,6620,13440,,,,,,,22464,26912,49376,,,,,,
090,TOSCANA,052,SIENA,Casole d'Elsa,052004,,5077,15305,20382,1393,5500,6893,3684,9805,13489,17721,82120,99841,3369,16304,19673,14352,65816,80168
090,TOSCANA,052,SIENA,Castellina in Chianti,052005,,11266,35165,46431,3835,10653,14488,7431,24512,31943,23730,138264,161994,7379,31963,39342,16351,106301,122652
090,TOSCANA,052,SIENA,Castelnuovo Berardenga,052006,,18758,47325,66083,4110,19566,23676,14648,27759,42407,40983,154856,195839,8203,55078,63281,32780,99778,132558
090,TOSCANA,052,SIENA,Castiglione d'Orcia,052007,,11819,7363,19182,1224,1019,2243,10595,6344,16939,29197,26518,55715,2711,3188,5899,26486,23330,49816
090,TOSCANA,052,SIENA,Cetona,052008,,2481,2188,4669,,,,,,,7696,12834,20530,,,,,,
090,TOSCANA,052,SIENA,Chianciano Terme,052009,,129779,58638,188417,126380,55416,181796,3399,3222,6621,295224,124507,419731,284014,109686,393700,11210,14821,26031
090,TOSCANA,052,SIENA,Chiusdino,052010,,7136,14379,21515,,,,,,,18839,88256,107095,,,,,,
090,TOSCANA,052,SIENA,Chiusi,052011,,19615,11262,30877,16626,7470,24096,2989,3792,6781,37781,28641,66422,31962,12692,44654,5819,15949,21768
090,TOSCANA,052,SIENA,Colle di Val d'Elsa,052012,,27249,22780,50029,17882,14304,32186,9367,8476,17843,60177,72154,132331,32968,39505,72473,27209,32649,59858
090,TOSCANA,052,SIENA,Gaiole in Chianti,052013,,8151,20197,28348,1344,4824,6168,6807,15373,22180,15831,73600,89431,2825,15432,18257,13006,58168,71174
090,TOSCANA,052,SIENA,Montepulciano,052015,,52971,57822,110793,25471,15591,41062,27500,42231,69731,103766,167987,271753,41811,28518,70329,61955,139469,201424
090,TOSCANA,052,SIENA,Monteriggioni,052016,,34629,29735,64364,20876,15870,36746,13753,13865,27618,65340,107538,172878,36874,44068,80942,28466,63470,91936
090,TOSCANA,052,SIENA,Monteroni d'Arbia,052017,,8181,8285,16466,4688,1976,6664,3493,6309,9802,24745,38666,63411,7174,3048,10222,17571,35618,53189
090,TOSCANA,052,SIENA,Monticiano,052018,,2594,1901,4495,962,176,1138,1632,1725,3357,5077,10027,15104,1577,374,1951,3500,9653,13153
090,TOSCANA,052,SIENA,Murlo,052019,,6789,8672,15461,3209,3250,6459,3580,5422,9002,16430,36767,53197,6413,10022,16435,10017,26745,36762
090,TOSCANA,052,SIENA,Piancastagnaio,052020,,2590,704,3294,755,18,773,1835,686,2521,7308,1527,8835,3839,142,3981,3469,1385,4854
090,TOSCANA,052,SIENA,Pienza,052021,,27526,35085,62611,7541,9621,17162,19985,25464,45449,59388,104260,163648,12325,20387,32712,47063,83873,130936
090,TOSCANA,052,SIENA,Poggibonsi,052022,,30070,21392,51462,26339,12317,38656,3731,9075,12806,63133,74255,137388,49786,29756,79542,13347,44499,57846
090,TOSCANA,052,SIENA,Radda in Chianti,052023,,9696,21033,30729,5674,10572,16246,4022,10461,14483,19067,73860,92927,10937,29117,40054,8130,44743,52873
090,TOSCANA,052,SIENA,Radicofani,052024,,4325,3621,7946,,,,,,,7964,11424,19388,,,,,,
090,TOSCANA,052,SIENA,Radicondoli,052025,,1355,3662,5017,,,,,,,4017,24775,28792,,,,,,
090,TOSCANA,052,SIENA,Rapolano Terme,052026,,34550,11334,45884,24826,4236,29062,9724,7098,16822,72633,46058,118691,51199,11406,62605,21434,34652,56086
090,TOSCANA,052,SIENA,San Casciano dei Bagni,052027,,16248,4911,21159,13211,3156,16367,3037,1755,4792,36691,22348,59039,24775,8860,33635,11916,13488,25404
090,TOSCANA,052,SIENA,San Gimignano,052028,,69729,128423,198152,30769,48586,79355,38960,79837,118797,132114,381203,513317,50249,113422,163671,81865,267781,349646
090,TOSCANA,052,SIENA,San Quirico d'Orcia,052030,,54998,25312,80310,41081,16557,57638,13917,8755,22672,125820,76913,202733,99879,53936,153815,25941,22977,48918
090,TOSCANA,052,SIENA,Sarteano,052031,,10460,11992,22452,4051,3045,7096,6409,8947,15356,30187,55872,86059,7482,8660,16142,22705,47212,69917
090,TOSCANA,052,SIENA,Siena,052032,,207046,257669,464715,145932,159433,305365,61114,98236,159350,430158,580104,1010262,252212,330797,583009,177946,249307,427253
090,TOSCANA,052,SIENA,Sinalunga,052033,,10747,5454,16201,7659,1553,9212,3088,3901,6989,20211,21349,41560,12284,2182,14466,7927,19167,27094
090,TOSCANA,052,SIENA,Sovicille,052034,,12113,17368,29481,6261,2500,8761,5852,14868,20720,28225,83531,111756,12136,6674,18810,16089,76857,92946
090,TOSCANA,052,SIENA,Torrita di Siena,052035,,4458,7076,11534,2511,1148,3659,1947,5928,7875,10447,30650,41097,6224,3998,10222,4223,26652,30875
090,TOSCANA,052,SIENA,Trequanda,052036,,10872,13169,24041,2361,1614,3975,8511,11555,20066,26969,44449,71418,4112,3398,7510,22857,41051,63908
090,TOSCANA,052,SIENA,Montalcino,052037,,33234,48708,81942,9400,19249,28649,23834,29459,53293,66475,143429,209904,15628,46004,61632,50847,97425,148272
090,TOSCANA,052,SIENA Totale,,,,941316,985007,1926323,599017,463687,1062704,342299,521320,863619,2031693,3038453,5070146,1171216,1071532,2242748,860477,1966921,2827398
090,TOSCANA,053,GROSSETO,Arcidosso,053001,,3499,1433,4932,1074,268,1342,2425,1165,3590,8713,7586,16299,2046,408,2454,6667,7178,13845
090,TOSCANA,053,GROSSETO,Campagnatico,053002,,1476,1669,3145,,,,,,,5280,11179,16459,,,,,,
090,TOSCANA,053,GROSSETO,Capalbio,053003,,26577,4401,30978,10150,1481,11631,16427,2920,19347,127872,18725,146597,27585,4394,31979,100287,14331,114618
090,TOSCANA,053,GROSSETO,Castel del Piano,053004,,9114,1837,10951,7973,1067,9040,1141,770,1911,18803,7723,26526,15572,2422,17994,3231,5301,8532
