cod. reg.,regione,cod. prov.,provincia,comune,cod. istat,flag,arrivi totale esercizi residenti,arrivi totale esercizi non residenti,arrivi totale esercizi totale,arrivi esercizi alberghieri residenti,arrivi esercizi alberghieri non residenti,arrivi esercizi alberghieri totale,arrivi esercizi extra-alberghieri residenti,arrivi esercizi extra-alberghieri non residenti,arrivi esercizi extra-alberghieri totale,presenze totale esercizi residenti,presenze totale esercizi non residenti,presenze totale esercizi totale,presenze esercizi alberghieri residenti,presenze esercizi alberghieri non residenti,presenze esercizi alberghieri totale,presenze esercizi extra-alberghieri residenti,presenze esercizi extra-alberghieri non residenti,presenze esercizi extra-alberghieri totale
070,LIGURIA,008,IMPERIA,Triora,008061,,554,213,767,,,,,,,1213,354,1567,,,,,,
070,LIGURIA,008,IMPERIA,Vallebona,008062,,569,556,1125,,,,,,,1330,1631,2961,,,,,,
070,LIGURIA,008,IMPERIA,Vallecrosia,008063,,4139,2453,6592,,,,,,,18527,13231,31758,,,,,,
070,LIGURIA,008,IMPERIA,Vasia,008064,,11,126,137,,,,,,,73,1529,1602,,,,,,
070,LIGURIA,008,IMPERIA,Ventimiglia,008065,,30092,31916,62008,21766,22609,44375,8326,9307,17633,94697,70838,165535,63909,41948,105857,30788,28890,59678
070,LIGURIA,008,IMPERIA,Villa Faraldi,008067,,212,260,472,,,,,,,1258,1423,2681,,,,,,
070,LIGURIA,008,IMPERIA,Altri comuni della Provincia di IMPERIA, ,,4204,5314,9518,,,,,,,11415,27362,38777,,,,,,
070,LIGURIA,008,IMPERIA,, ,,448316,383432,831748,320353,293384,613737,127963,90048,218011,1824349,1283371,3107720,1067404,863781,1931185,756945,419590,1176535
070,LIGURIA,009,SAVONA,Alassio,009001,,146512,53222,199734,125166,50229,175395,21346,2993,24339,692946,209194,902140,559871,197257,757128,133075,11937,145012
070,LIGURIA,009,SAVONA,Albenga,009002,,67837,14829,82666,11956,2443,14399,55881,12386,68267,434474,70222,504696,36666,8825,45491,397808,61397,459205
070,LIGURIA,009,SAVONA,Albissola Marina,009003,,10967,3381,14348,,,,,,,24333,6562,30895,,,,,,
070,LIGURIA,009,SAVONA,Albisola Superiore,009004,,3549,514,4063,1583,234,1817,1966,280,2246,11284,1479,12763,3969,434,4403,7315,1045,8360
070,LIGURIA,009,SAVONA,Andora,009006,,34529,10199,44728,20554,7621,28175,13975,2578,16553,170504,48115,218619,103609,32084,135693,66895,16031,82926
070,LIGURIA,009,SAVONA,Balestrino,009008,,1392,892,2284,,,,,,,2707,2616,5323,,,,,,
070,LIGURIA,009,SAVONA,Bardineto,009009,,1578,272,1850,,,,,,,5650,391,6041,,,,,,
070,LIGURIA,009,SAVONA,Bergeggi,009010,,4274,2027,6301,1486,665,2151,2788,1362,4150,13163,10770,23933,3857,2364,6221,9306,8406,17712
070,LIGURIA,009,SAVONA,Boissano,009011,,508,174,682,,,,,,,2257,1093,3350,,,,,,
070,LIGURIA,009,SAVONA,Borghetto Santo Spirito,009012,,6098,307,6405,3071,146,3217,3027,161,3188,45377,2774,48151,12982,458,13440,32395,2316,34711
070,LIGURIA,009,SAVONA,Borgio Verezzi,009013,,17343,8063,25406,8543,5591,14134,8800,2472,11272,92349,36563,128912,41127,24954,66081,51222,11609,62831
070,LIGURIA,009,SAVONA,Cairo Montenotte,009015,,3424,591,4015,2242,263,2505,1182,328,1510,11369,3102,14471,8988,1776,10764,2381,1326,3707
070,LIGURIA,009,SAVONA,Calice Ligure,009016,,990,347,1337,,,,,,,3742,1369,5111,,,,,,
070,LIGURIA,009,SAVONA,Calizzano,009017,,2178,182,2360,594,46,640,1584,136,1720,11788,359,12147,5096,80,5176,6692,279,6971
070,LIGURIA,009,SAVONA,Carcare,009018,,1667,370,2037,,,,,,,3821,861,4682,,,,,,
070,LIGURIA,009,SAVONA,Casanova Lerrone,009019,,746,547,1293,,,,,,,2744,3502,6246,,,,,,
070,LIGURIA,009,SAVONA,Castelbianco,009020,,448,503,951,86,15,101,362,488,850,1450,3078,4528,415,70,485,1035,3008,4043
070,LIGURIA,009,SAVONA,Celle Ligure,009022,,25615,11259,36874,23428,10515,33943,2187,744,2931,89748,27322,117070,78869,25143,104012,10879,2179,13058
070,LIGURIA,009,SAVONA,Ceriale,009024,,24286,6095,30381,7957,1577,9534,16329,4518,20847,161234,35808,197042,47777,9843,57620,113457,25965,139422
070,LIGURIA,009,SAVONA,Cisano sul Neva,009025,,370,85,455,,,,,,,1503,392,1895,,,,,,
070,LIGURIA,009,SAVONA,Cosseria,009026,,592,118,710,,,,,,,2265,1583,3848,,,,,,
070,LIGURIA,009,SAVONA,Finale Ligure,009029,,111419,60242,171661,82022,33492,115514,29397,26750,56147,508083,282125,790208,395055,148929,543984,113028,133196,246224
070,LIGURIA,009,SAVONA,Garlenda,009030,,1459,2567,4026,,,,,,,3353,9170,12523,,,,,,
070,LIGURIA,009,SAVONA,Laigueglia,009033,,34365,7942,42307,28352,6782,35134,6013,1160,7173,159861,39919,199780,135185,35591,170776,24676,4328,29004
070,LIGURIA,009,SAVONA,Loano,009034,,90184,31950,122134,78783,27991,106774,11401,3959,15360,482986,181186,664172,392910,152656,545566,90076,28530,118606
070,LIGURIA,009,SAVONA,Magliolo,009035,,318,88,406,,,,,,,930,572,1502,,,,,,
070,LIGURIA,009,SAVONA,Noli,009042,,13009,4332,17341,11571,3816,15387,1438,516,1954,46243,15977,62220,42695,13786,56481,3548,2191,5739
070,LIGURIA,009,SAVONA,Orco Feglino,009044,,1449,290,1739,,,,,,,4302,1139,5441,,,,,,
070,LIGURIA,009,SAVONA,Piana Crixia,009048,,155,96,251,,,,,,,855,679,1534,,,,,,
070,LIGURIA,009,SAVONA,Pietra Ligure,009049,,71653,33578,105231,52454,26067,78521,19199,7511,26710,445546,186595,632141,293750,143113,436863,151796,43482,195278
070,LIGURIA,009,SAVONA,Quiliano,009052,,530,261,791,,,,,,,1075,639,1714,,,,,,
070,LIGURIA,009,SAVONA,Rialto,009053,,715,208,923,,,,,,,1679,1118,2797,,,,,,
070,LIGURIA,009,SAVONA,Roccavignale,009054,,486,158,644,,,,,,,2587,420,3007,,,,,,
070,LIGURIA,009,SAVONA,Sassello,009055,,2803,1079,3882,2175,390,2565,628,689,1317,7422,4213,11635,5916,652,6568,1506,3561,5067
070,LIGURIA,009,SAVONA,Savona,009056,,55279,47813,103092,49985,45676,95661,5294,2137,7431,106861,78593,185454,83296,74934,158230,23565,3659,27224
070,LIGURIA,009,SAVONA,Spotorno,009057,,51846,10412,62258,34588,9126,43714,17258,1286,18544,205882,38007,243889,143863,34667,178530,62019,3340,65359
070,LIGURIA,009,SAVONA,Stella,009058,,1969,727,2696,,,,,,,18494,2303,20797,,,,,,
070,LIGURIA,009,SAVONA,Toirano,009061,,1818,205,2023,,,,,,,4996,638,5634,,,,,,
070,LIGURIA,009,SAVONA,Tovo San Giacomo,009062,,2242,500,2742,,,,,,,5100,1425,6525,,,,,,
070,LIGURIA,009,SAVONA,Urbe,009063,,1268,302,1570,350,38,388,918,264,1182,11283,808,12091,3244,294,3538,8039,514,8553
070,LIGURIA,009,SAVONA,Vado Ligure,009064,,6300,3948,10248,,,,,,,12341,4900,17241,,,,,,
070,LIGURIA,009,SAVONA,Varazze,009065,,98951,23063,122014,89882,22087,111969,9069,976,10045,362070,57895,419965,307463,52510,359973,54607,5385,59992
070,LIGURIA,009,SAVONA,Vezzi Portio,009067,,809,131,940,,,,,,,1320,971,2291,,,,,,
070,LIGURIA,009,SAVONA,Villanova d'Albenga,009068,,5599,4735,10334,,,,,,,22249,37203,59452,,,,,,
070,LIGURIA,009,SAVONA,Altri comuni della Provincia di SAVONA, ,,4914,2009,6923,,,,,,,11763,7672,19435,,,,,,
070,LIGURIA,009,SAVONA,, ,,914443,350613,1265056,664119,266384,930503,250324,84229,334553,4211989,1421322,5633311,2765481,984467,3749948,1446508,436855,1883363
070,LIGURIA,010,GENOVA,Arenzano,010001,,30964,17855,48819,28567,17491,46058,2397,364,2761,67847,42887,110734,58934,41482,100416,8913,1405,10318
070,LIGURIA,010,GENOVA,Avegno,010002,,1897,285,2182,,,,,,,4164,691,4855,,,,,,
070,LIGURIA,010,GENOVA,Bogliasco,010004,,3183,3056,6239,,,,,,,7410,10527,17937,,,,,,
070,LIGURIA,010,GENOVA,Borzonasca,010005,,1309,479,1788,,,,,,,3919,1888,5807,,,,,,
070,LIGURIA,010,GENOVA,Busalla,010006,,750,218,968,,,,,,,3483,296,3779,,,,,,
070,LIGURIA,010,GENOVA,Camogli,010007,,21135,18714,39849,14622,15054,29676,6513,3660,10173,39230,53915,93145,27253,43158,70411,11977,10757,22734
070,LIGURIA,010,GENOVA,Campo Ligure,010008,,786,1039,1825,,,,,,,2403,1976,4379,,,,,,
070,LIGURIA,010,GENOVA,Campomorone,010009,,220,22,242,,,,,,,850,340,1190,,,,,,
070,LIGURIA,010,GENOVA,Carasco,010010,,689,563,1252,,,,,,,4929,1951,6880,,,,,,
070,LIGURIA,010,GENOVA,Casarza Ligure,010011,,965,1108,2073,,,,,,,2548,4080,6628,,,,,,
070,LIGURIA,010,GENOVA,Casella,010012,,280,78,358,,,,,,,1238,109,1347,,,,,,
070,LIGURIA,010,GENOVA,Castiglione Chiavarese,010013,,3352,381,3733,,,,,,,16168,1206,17374,,,,,,
070,LIGURIA,010,GENOVA,Chiavari,010015,,30584,11984,42568,27017,11312,38329,3567,672,4239,90111,37122,127233,63860,34878,98738,26251,2244,28495
070,LIGURIA,010,GENOVA,Cogoleto,010017,,13958,5128,19086,8841,3643,12484,5117,1485,6602,60483,19122,79605,23654,12723,36377,36829,6399,43228
070,LIGURIA,010,GENOVA,Cogorno,010018,,2109,238,2347,,,,,,,13892,571,14463,,,,,,
070,LIGURIA,010,GENOVA,Genova,010025,,404713,418106,822819,360631,364295,724926,44082,53811,97893,930553,837151,1767704,770408,723098,1493506,160145,114053,274198
070,LIGURIA,010,GENOVA,Lavagna,010028,,47411,20754,68165,40380,19860,60240,7031,894,7925,155959,58858,214817,104616,56723,161339,51343,2135,53478
070,LIGURIA,010,GENOVA,Leivi,010029,,241,167,408,,,,,,,1275,1015,2290,,,,,,
070,LIGURIA,010,GENOVA,Mele,010033,,387,88,475,,,,,,,785,116,901,,,,,,
070,LIGURIA,010,GENOVA,Mezzanego,010034,,442,167,609,,,,,,,627,222,849,,,,,,
070,LIGURIA,010,GENOVA,Moconesi,010036,,995,466,1461,,,,,,,1997,2194,4191,,,,,,
070,LIGURIA,010,GENOVA,Moneglia,010037,,20682,26597,47279,13113,14963,28076,7569,11634,19203,74366,113683,188049,38197,64660,102857,36169,49023,85192
070,LIGURIA,010,GENOVA,Montoggio,010039,,1738,277,2015,222,118,340,1516,159,1675,16918,7382,24300,1173,230,1403,15745,7152,22897
070,LIGURIA,010,GENOVA,Ne,010040,,984,413,1397,,,,,,,1578,1268,2846,,,,,,
070,LIGURIA,010,GENOVA,Neirone,010041,,536,231,767,,,,,,,1943,399,2342,,,,,,
070,LIGURIA,010,GENOVA,Portofino,010044,,2934,19364,22298,,,,,,,5945,43500,49445,,,,,,
070,LIGURIA,010,GENOVA,Rapallo,010046,,61209,73847,135056,54820,67599,122419,6389,6248,12637,135414,182136,317550,115209,166490,281699,20205,15646,35851
070,LIGURIA,010,GENOVA,Recco,010047,,10546,7159,17705,9458,6222,15680,1088,937,2025,27288,19191,46479,25261,16756,42017,2027,2435,4462
070,LIGURIA,010,GENOVA,Rezzoaglio,010048,,1910,54,1964,1103,43,1146,807,11,818,5813,100,5913,3247,59,3306,2566,41,2607
070,LIGURIA,010,GENOVA,Rossiglione,010051,,712,92,804,,,,,,,1068,132,1200,,,,,,
070,LIGURIA,010,GENOVA,Rovegno,010052,,769,63,832,,,,,,,4478,159,4637,,,,,,
070,LIGURIA,010,GENOVA,San Colombano Certenoli,010053,,842,154,996,,,,,,,2232,469,2701,,,,,,
070,LIGURIA,010,GENOVA,Santa Margherita Ligure,010054,,41140,77111,118251,36563,74356,110919,4577,2755,7332,85645,203635,289280,73717,194888,268605,11928,8747,20675
070,LIGURIA,010,GENOVA,Sant'Olcese,010055,,2164,451,2615,,,,,,,4037,840,4877,,,,,,
070,LIGURIA,010,GENOVA,Santo Stefano d'Aveto,010056,,2565,68,2633,,,,,,,10458,143,10601,,,,,,
070,LIGURIA,010,GENOVA,Savignone,010057,,2575,1431,4006,,,,,,,8046,2785,10831,,,,,,
070,LIGURIA,010,GENOVA,Serra Riccò,010058,,634,131,765,,,,,,,6458,1755,8213,,,,,,
070,LIGURIA,010,GENOVA,Sestri Levante,010059,,68719,46105,114824,39519,33965,73484,29200,12140,41340,246352,171575,417927,94586,123135,217721,151766,48440,200206
070,LIGURIA,010,GENOVA,Sori,010060,,751,477,1228,,,,,,,1405,1305,2710,,,,,,
070,LIGURIA,010,GENOVA,Torriglia,010062,,452,113,565,,,,,,,1981,265,2246,,,,,,
070,LIGURIA,010,GENOVA,Uscio,010064,,1281,464,1745,,,,,,,4468,1001,5469,,,,,,
070,LIGURIA,010,GENOVA,Zoagli,010067,,6983,11693,18676,,,,,,,12465,32511,44976,,,,,,
070,LIGURIA,010,GENOVA,Altri comuni della Provincia di GENOVA, ,,5206,1677,6883,,,,,,,13557,3133,16690,,,,,,
070,LIGURIA,010,GENOVA,, ,,801702,768868,1570570,658915,662723,1321638,142787,106145,248932,2081786,1863604,3945390,1467991,1559250,3027241,613795,304354,918149
070,LIGURIA,011,LA SPEZIA,Ameglia,011001,,20779,15731,36510,15127,7771,22898,5652,7960,13612,60191,67264,127455,40695,23034,63729,19496,44230,63726
070,LIGURIA,011,LA SPEZIA,Arcola,011002,,5795,1530,7325,,,,,,,13527,4536,18063,,,,,,
070,LIGURIA,011,LA SPEZIA,Beverino,011003,,2635,2701,5336,,,,,,,4864,7865,12729,,,,,,
070,LIGURIA,011,LA SPEZIA,Bolano,011004,,617,463,1080,,,,,,,1578,2587,4165,,,,,,
070,LIGURIA,011,LA SPEZIA,Bonassola,011005,,6557,8289,14846,3353,4785,8138,3204,3504,6708,21282,36525,57807,10041,20120,30161,11241,16405,27646
070,LIGURIA,011,LA SPEZIA,Borghetto di Vara,011006,,1923,2100,4023,,,,,,,7108,5210,12318,,,,,,
070,LIGURIA,011,LA SPEZIA,Brugnato,011007,,1003,740,1743,,,,,,,1649,1740,3389,,,,,,
070,LIGURIA,011,LA SPEZIA,Calice al Cornoviglio,011008,,481,274,755,19,25,44,462,249,711,812,1019,1831,128,74,202,684,945,1629
070,LIGURIA,011,LA SPEZIA,Carro,011009,,951,351,1302,,,,,,,2158,1135,3293,,,,,,
070,LIGURIA,011,LA SPEZIA,Carrodano,011010,,1846,1449,3295,,,,,,,4751,4467,9218,,,,,,
070,LIGURIA,011,LA SPEZIA,Castelnuovo Magra,011011,,3855,2182,6037,,,,,,,12953,10786,23739,,,,,,
070,LIGURIA,011,LA SPEZIA,Deiva Marina,011012,,9346,11428,20774,4198,5888,10086,5148,5540,10688,35150,49781,84931,12804,20597,33401,22346,29184,51530
070,LIGURIA,011,LA SPEZIA,Framura,011014,,11070,13204,24274,1921,2499,4420,9149,10705,19854,55340,50590,105930,9661,7942,17603,45679,42648,88327
070,LIGURIA,011,LA SPEZIA,La Spezia,011015,,66263,130580,196843,43915,67952,111867,22348,62628,84976,142808,285867,428675,84650,145599,230249,58158,140268,198426
070,LIGURIA,011,LA SPEZIA,Lerici,011016,,48502,27891,76393,41143,21331,62474,7359,6560,13919,115359,91809,207168,89304,66626,155930,26055,25183,51238
070,LIGURIA,011,LA SPEZIA,Levanto,011017,,28692,76486,105178,9835,29845,39680,18857,46641,65498,84845,255307,340152,26830,93615,120445,58015,161692,219707
070,LIGURIA,011,LA SPEZIA,Maissana,011018,,2074,1358,3432,762,427,1189,1312,931,2243,4550,6411,10961,1593,2252,3845,2957,4159,7116
070,LIGURIA,011,LA SPEZIA,Monterosso al Mare,011019,,15255,77386,92641,9733,55766,65499,5522,21620,27142,34678,199541,234219,22875,145367,168242,11803,54174,65977
070,LIGURIA,011,LA SPEZIA,Ortonovo,011020,,2502,1187,3689,2141,884,3025,361,303,664,28022,19982,48004,27077,18525,45602,945,1457,2402
070,LIGURIA,011,LA SPEZIA,Pignone,011021,(a),2007,2828,4835,,,,,,,4141,6625,10766,,,,,,
070,LIGURIA,011,LA SPEZIA,Portovenere,011022,,19925,25839,45764,14357,21672,36029,5568,4167,9735,42687,60049,102736,28307,49195,77502,14380,10854,25234
070,LIGURIA,011,LA SPEZIA,Riccò del Golfo di Spezia,011023,,926,1809,2735,,,,,,,1990,4132,6122,,,,,,
070,LIGURIA,011,LA SPEZIA,Riomaggiore,011024,,11805,69373,81178,5137,22293,27430,6668,47080,53748,23216,157901,181117,9341,46546,55887,13875,111355,125230
070,LIGURIA,011,LA SPEZIA,Rocchetta di Vara,011025,,802,668,1470,,,,,,,1697,1464,3161,,,,,,
070,LIGURIA,011,LA SPEZIA,Santo Stefano di Magra,011026,,3494,2518,6012,,,,,,,9230,6206,15436,,,,,,
070,LIGURIA,011,LA SPEZIA,Sarzana,011027,,31902,12789,44691,21502,8744,30246,10400,4045,14445,160075,42157,202232,48300,30293,78593,111775,11864,123639
070,LIGURIA,011,LA SPEZIA,Sesta Godano,011028,,700,353,1053,,,,,,,2066,1784,3850,,,,,,
070,LIGURIA,011,LA SPEZIA,Varese Ligure,011029,,1840,1008,2848,982,644,1626,858,364,1222,6047,3315,9362,3752,1181,4933,2295,2134,4429
070,LIGURIA,011,LA SPEZIA,Vernazza,011030,,3795,31142,34937,618,4928,5546,3177,26214,29391,8294,74739,83033,1048,10023,11071,7246,64716,71962
070,LIGURIA,011,LA SPEZIA,Vezzano Ligure,011031,,3394,1845,5239,,,,,,,8008,5624,13632,,,,,,
070,LIGURIA,011,LA SPEZIA,Altri comuni della Provincia di LA SPEZIA, ,,146,114,260,,,,,,,208,201,409,,,,,,
070,LIGURIA,011,LA SPEZIA,, ,,310882,525616,836498,191411,264595,456006,119471,261021,380492,899284,1466619,2365903,454091,705769,1159860,445193,760850,1206043
070,LIGURIA, ,,, ,,2475343,2028529,4503872,1834798,1487086,3321884,640545,541443,1181988,9017408,6034916,15052324,5754967,4113267,9868234,3262441,1921649,5184090
080,EMILIA-ROMAGNA,033,PIACENZA,Agazzano,033001,,740,272,1012,,,,,,,1582,1163,2745,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Bettola,033004,,817,261,1078,,,,,,,1655,973,2628,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Bobbio,033005,,4157,618,4775,1816,405,2221,2341,213,2554,10010,1417,11427,3574,665,4239,6436,752,7188
080,EMILIA-ROMAGNA,033,PIACENZA,Borgonovo Val Tidone,033006,,834,278,1112,,,,,,,1389,555,1944,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Cadeo,033007,,5986,13109,19095,,,,,,,10580,16185,26765,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Castell'Arquato,033012,,1938,1198,3136,,,,,,,2913,2262,5175,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Castel San Giovanni,033013,,14965,4142,19107,14746,4085,18831,219,57,276,22669,7817,30486,21627,7619,29246,1042,198,1240
080,EMILIA-ROMAGNA,033,PIACENZA,Castelvetro Piacentino,033014,,4616,915,5531,,,,,,,8555,1538,10093,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Cerignale,033015,,570,52,622,,,,,,,1639,84,1723,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Coli,033016,,1586,214,1800,,,,,,,7077,1060,8137,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Farini,033019,,1721,187,1908,164,14,178,1557,173,1730,10672,1152,11824,498,21,519,10174,1131,11305
080,EMILIA-ROMAGNA,033,PIACENZA,Ferriere,033020,,1912,155,2067,,,,,,,4341,574,4915,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Fiorenzuola d'Arda,033021,,6860,2547,9407,6330,2355,8685,530,192,722,12272,4340,16612,10781,3901,14682,1491,439,1930
080,EMILIA-ROMAGNA,033,PIACENZA,Gazzola,033022,,2889,1232,4121,,,,,,,6533,2201,8734,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Lugagnano Val d'Arda,033026,,488,170,658,,,,,,,998,666,1664,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Monticelli d'Ongina,033027,,1555,397,1952,,,,,,,3789,1810,5599,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Nibbiano,033029,,159,75,234,,,,,,,1471,593,2064,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Piacenza,033032,,88444,43214,131658,79997,40255,120252,8447,2959,11406,169907,85043,254950,111800,73326,185126,58107,11717,69824
080,EMILIA-ROMAGNA,033,PIACENZA,Ponte dell'Olio,033036,,1134,213,1347,1026,199,1225,108,14,122,3150,878,4028,2144,848,2992,1006,30,1036
080,EMILIA-ROMAGNA,033,PIACENZA,Pontenure,033037,,3652,1080,4732,,,,,,,6284,1833,8117,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Rivergaro,033038,,2613,1072,3685,,,,,,,5571,1541,7112,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,San Giorgio Piacentino,033040,,734,3652,4386,536,3131,3667,198,521,719,1609,6256,7865,1145,5232,6377,464,1024,1488
080,EMILIA-ROMAGNA,033,PIACENZA,Travo,033043,,2026,698,2724,,,,,,,3411,1463,4874,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Vernasca,033044,,2946,486,3432,396,40,436,2550,446,2996,5055,4149,9204,1761,294,2055,3294,3855,7149
080,EMILIA-ROMAGNA,033,PIACENZA,Vigolzone,033045,,457,69,526,,,,,,,853,200,1053,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Ziano Piacentino,033048,,575,292,867,,,,,,,1233,1219,2452,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,Altri comuni della Provincia di PIACENZA, ,,7965,2958,10923,,,,,,,19209,6473,25682,,,,,,
080,EMILIA-ROMAGNA,033,PIACENZA,, ,,162339,79556,241895,127219,69142,196361,35120,10414,45534,324427,153445,477872,194295,121987,316282,130132,31458,161590
080,EMILIA-ROMAGNA,034,PARMA,Albareto,034001,,2370,290,2660,1616,176,1792,754,114,868,4333,877,5210,2736,368,3104,1597,509,2106
080,EMILIA-ROMAGNA,034,PARMA,Bardi,034002,,629,134,763,,,,,,,953,270,1223,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Bedonia,034003,,5049,904,5953,543,148,691,4506,756,5262,23191,5313,28504,1280,456,1736,21911,4857,26768
080,EMILIA-ROMAGNA,034,PARMA,Berceto,034004,,1764,875,2639,,,,,,,4084,1129,5213,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Borgo Val di Taro,034006,,4727,1328,6055,2456,896,3352,2271,432,2703,16753,3967,20720,5480,2492,7972,11273,1475,12748
080,EMILIA-ROMAGNA,034,PARMA,Busseto,034007,,1294,708,2002,,,,,,,3584,908,4492,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Collecchio,034009,,19752,7983,27735,18866,7888,26754,886,95,981,60582,22681,83263,57338,19825,77163,3244,2856,6100
080,EMILIA-ROMAGNA,034,PARMA,Colorno,034010,,6037,1271,7308,3901,617,4518,2136,654,2790,73600,20780,94380,8580,1327,9907,65020,19453,84473
080,EMILIA-ROMAGNA,034,PARMA,Compiano,034011,,2121,187,2308,,,,,,,6729,501,7230,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Corniglio,034012,,3114,188,3302,313,56,369,2801,132,2933,5188,477,5665,1569,167,1736,3619,310,3929
080,EMILIA-ROMAGNA,034,PARMA,Felino,034013,,885,305,1190,,,,,,,1435,496,1931,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Fidenza,034014,,14561,3929,18490,13245,3483,16728,1316,446,1762,25629,5987,31616,21281,5161,26442,4348,826,5174
080,EMILIA-ROMAGNA,034,PARMA,Fontanellato,034015,,7008,7093,14101,3480,6127,9607,3528,966,4494,28559,7839,36398,8299,6328,14627,20260,1511,21771
080,EMILIA-ROMAGNA,034,PARMA,Fontevivo,034016,,3369,601,3970,,,,,,,9070,1483,10553,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Fornovo di Taro,034017,,1377,476,1853,,,,,,,2560,4819,7379,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Langhirano,034018,,3898,535,4433,,,,,,,8979,1098,10077,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Lesignano de' Bagni,034019,,1440,349,1789,,,,,,,3478,895,4373,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Medesano,034020,,8837,6107,14944,8619,6061,14680,218,46,264,17349,8149,25498,16972,7988,24960,377,161,538
080,EMILIA-ROMAGNA,034,PARMA,Monchio delle Corti,034022,,789,60,849,331,41,372,458,19,477,3269,106,3375,572,79,651,2697,27,2724
080,EMILIA-ROMAGNA,034,PARMA,Montechiarugolo,034023,,14473,525,14998,14328,521,14849,145,4,149,54451,1231,55682,52736,1208,53944,1715,23,1738
080,EMILIA-ROMAGNA,034,PARMA,Neviano degli Arduini,034024,,408,162,570,,,,,,,2401,437,2838,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Noceto,034025,,16546,13187,29733,,,,,,,28359,16609,44968,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Parma,034027,,196592,138405,334997,177092,125890,302982,19500,12515,32015,417738,283196,700934,320383,250177,570560,97355,33019,130374
080,EMILIA-ROMAGNA,034,PARMA,Pellegrino Parmense,034028,,272,186,458,,,,,,,616,703,1319,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Sala Baganza,034031,,5421,3426,8847,,,,,,,9620,6059,15679,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Salsomaggiore Terme,034032,,89911,43562,133473,83688,31861,115549,6223,11701,17924,338718,121587,460305,312577,94681,407258,26141,26906,53047
080,EMILIA-ROMAGNA,034,PARMA,San Secondo Parmense,034033,,452,33,485,,,,,,,3020,164,3184,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Solignano,034035,,654,215,869,,,,,,,1251,553,1804,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Soragna,034036,,2877,2662,5539,,,,,,,4696,4513,9209,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Sorbolo,034037,,1250,181,1431,,,,,,,2598,463,3061,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Tizzano Val Parma,034039,,551,89,640,,,,,,,1237,212,1449,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Tornolo,034040,,252,7,259,,,,,,,1430,7,1437,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Torrile,034041,,1783,136,1919,,,,,,,6881,409,7290,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Varano de' Melegari,034045,,3910,1777,5687,,,,,,,6231,4148,10379,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Varsi,034046,,588,117,705,,,,,,,2159,533,2692,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Sissa Trecasali,034049,,1426,111,1537,,,,,,,5915,187,6102,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Polesine Zibello,034050,(b),1026,766,1792,,,,,,,1854,1117,2971,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,Altri comuni della Provincia di PARMA, ,,840,345,1185,,,,,,,2094,727,2821,,,,,,
080,EMILIA-ROMAGNA,034,PARMA,, ,,428253,239215,667468,370031,206783,576814,58222,32432,90654,1190594,530630,1721224,891065,426047,1317112,299529,104583,404112
